query,cliques,impressoes,ctr,posicao,oportunidade_seo
restaurante laranjeiras bc,0,1,0.0,14.0,False
restaurante macarronada italiana balneário camboriú,0,1,0.0,4.0,False
restaurante mania de churrasco! buffet express fotos,0,3,0.0,3.6666666666666665,True
restaurante montana grill,0,1,0.0,49.0,False
restaurante narbona,0,4,0.0,27.0,True
restaurante neymar camboriu,0,2,0.0,1.0,False
restaurante no continente shopping,0,5,0.0,11.2,True
restaurante no norte shopping,0,28,0.0,8.785714285714285,True
restaurante no norte shopping blumenau,0,13,0.0,8.461538461538462,True
restaurante no north shopping,0,1,0.0,11.0,False
restaurante no shopping,0,2,0.0,9.5,False
restaurante no shopping boulevard,0,2,0.0,79.5,False
restaurante no shopping continente,0,11,0.0,9.272727272727273,True
restaurante no shopping norte,0,10,0.0,8.6,True
restaurante nonna otilia urubici,0,1,0.0,17.0,False
restaurante norte,0,6,0.0,6.5,True
restaurante norte shopping,0,109,0.0,9.724770642201834,True
restaurante norte shopping blumenau,0,68,0.0,9.176470588235293,True
restaurante north shopping,0,1,0.0,10.0,False
restaurante novo no norte shopping,0,5,0.0,8.6,True
restaurante olho d'água,0,2,0.0,4.0,False
restaurante paladar balneário camboriú,0,1,0.0,13.0,False
restaurante paris,0,16,0.0,7.875,True
restaurante paris 6,0,22,0.0,18.181818181818183,True
restaurante paris 6 balneário camboriú,0,188,0.0,12.888297872340425,True
restaurante paris 6 bc,0,8,0.0,1.75,True
restaurante paris 6 belo horizonte,0,4,0.0,29.75,True
restaurante paris 6 perto de mim,0,1,0.0,1.0,False
restaurante paris 6 rio de janeiro,0,1,0.0,42.0,False
restaurante paris 6 salvador,0,1,0.0,51.0,False
restaurante paris 7,0,3,0.0,6.666666666666667,True
restaurante paris balneário camboriú,0,24,0.0,15.75,True
restaurante paris6,0,1,0.0,7.0,False
restaurante parmegiana,0,5,0.0,6.6,True
restaurante parque balneário,0,1,0.0,10.0,False
restaurante perto de mim aberto agora,0,1,0.0,1.0,False
restaurante popeyes,0,2,0.0,2.0,False
restaurante porto cabral,0,1,0.0,5.0,False
restaurante posto 6,0,1,0.0,1.0,False
restaurante praia brava mundo selvagem garden,0,1,0.0,13.0,False
restaurante rooftop em balneario camboriu,0,1,0.0,6.0,False
restaurante shop,0,1,0.0,11.0,False
restaurante shopping,0,2,0.0,9.0,False
restaurante shopping anhanguera,0,1,0.0,5.0,False
restaurante shopping balneário camboriú,0,1,0.0,12.0,False
restaurante shopping boulevard,0,1,0.0,80.0,False
restaurante shopping continental,0,1,0.0,39.0,False
restaurante shopping continente,0,27,0.0,9.74074074074074,True
restaurante shopping norte,0,21,0.0,7.761904761904762,True
restaurante shopping norte blumenau,0,12,0.0,11.166666666666666,True
restaurante sonhos de paris,0,1,0.0,75.0,False
restaurante spoleto,0,6,0.0,9.333333333333334,True
restaurante spoleto fotos,0,1,0.0,1.0,False
restaurante summit bc,0,1,0.0,5.0,False
restaurante suspenso balneário camboriú,0,1,0.0,6.0,False
restaurante taco bell,0,1,0.0,6.0,False
restaurante telhadinho balneário camboriú,0,1,0.0,6.0,False
restaurante tematico balneario camboriu,0,1,0.0,6.0,False
restaurante uruguaio,0,2,0.0,76.0,False
restaurante uruguaio continente shopping,0,30,0.0,9.5,True
restaurante uruguaio shopping continente,0,3,0.0,9.666666666666666,True
restaurantes balneario camboriu,0,13,0.0,75.23076923076923,True
restaurantes balneario camboriú,0,1,0.0,98.0,False
restaurantes balneario shopping,0,3,0.0,21.666666666666668,True
restaurantes balneário camboriú,0,1,0.0,98.0,False
restaurantes blumenau,0,9,0.0,81.77777777777777,True
restaurantes bons em balneário camboriú,0,5,0.0,78.6,True
restaurantes catarina outlet,0,4,0.0,74.25,True
restaurantes com parmegiana,0,1,0.0,4.0,False
restaurantes continente,0,34,0.0,7.823529411764706,True
restaurantes continente shopping,0,85,0.0,9.258823529411766,True
restaurantes criciuma,0,23,0.0,77.82608695652173,True
restaurantes criciúma,0,2,0.0,88.0,False
restaurantes de blumenau,0,3,0.0,88.33333333333333,True
restaurantes do catarina outlet,0,1,0.0,66.0,False
restaurantes do norte shopping,0,14,0.0,38.857142857142854,True
restaurantes em balneario camboriu,0,6,0.0,94.33333333333333,True
restaurantes em balneario camboriú,0,4,0.0,93.5,True
restaurantes em balneario camburiu,0,1,0.0,98.0,False
restaurantes em balneário camboriú,0,11,0.0,79.36363636363636,True
restaurantes em blumenau,0,44,0.0,94.72727272727273,True
restaurantes em camboriú sc,0,1,0.0,3.0,False
restaurantes em criciuma,0,7,0.0,76.28571428571429,True
restaurantes em criciúma,0,5,0.0,78.2,True
restaurantes em jaragua do sul,0,1,0.0,97.0,False
restaurantes em jaraguá do sul,0,4,0.0,76.75,True
restaurantes em jlle,0,2,0.0,59.5,False
restaurantes em palhoca,0,1,0.0,64.0,False
restaurantes em picarras,0,5,0.0,57.2,True
restaurantes em piçarras,0,1,0.0,59.0,False
restaurantes em piçarras sc,0,1,0.0,58.0,False
restaurantes floripa shopping,0,1,0.0,44.0,False
restaurantes jaragua do sul,0,2,0.0,87.5,False
restaurantes jlle,0,1,0.0,54.0,False
restaurantes kfc,0,6,0.0,45.833333333333336,True
restaurantes nas proximidades de norte shopping,0,20,0.0,53.45,True
restaurantes no catarina outlet,0,1,0.0,83.0,False
restaurantes no continente shopping,0,9,0.0,7.222222222222222,True
restaurantes no outlet catarina,0,1,0.0,79.0,False
restaurantes no shopping center norte,0,5,0.0,94.8,True
restaurantes no shopping continental,0,1,0.0,15.0,False
restaurantes no shopping continente,0,10,0.0,9.5,True
restaurantes norte shopping,0,52,0.0,24.403846153846153,True
restaurantes norte shopping blumenau,0,255,0.0,10.223529411764705,True
restaurantes norteshopping,0,1,0.0,10.0,False
restaurantes north shopping,0,1,0.0,11.0,False
restaurantes outlet catarina,0,2,0.0,77.5,False
restaurantes palhoca,0,1,0.0,68.0,False
restaurantes perto do norte shopping,0,3,0.0,7.333333333333333,True
restaurantes shopping,0,1,0.0,8.0,False
restaurantes shopping center norte,0,1,0.0,91.0,False
restaurantes shopping continental,0,2,0.0,31.0,False
restaurantes shopping leblon,0,1,0.0,14.0,False
restaurantes shopping norte,0,12,0.0,8.25,True
restaurantes shopping total,0,2,0.0,56.5,False
result center,0,2,0.0,77.0,False
resultado da loteria federal extração 59862,0,1,0.0,10.0,False
resultado de sorteio,0,1,0.0,65.0,False
resultado do junior,0,1,0.0,28.0,False
resultado exames hub,0,1,0.0,20.0,False
resultado ju,0,26,0.0,10.23076923076923,True
resultado jun,0,1,0.0,11.0,False
resultado junio,0,1,0.0,13.0,False
resultado junior,0,32,0.0,12.375,True
resultado loteria federal 59960,0,1,0.0,1.0,False
resultados,0,118,0.0,11.915254237288135,True
resultados do vale sorte de hoje,0,1,0.0,68.0,False
resultados junio,0,2,0.0,24.0,False
resultados pt,0,2,0.0,44.0,False
resultados-com,0,1,0.0,25.0,False
resultadow,0,2,0.0,10.0,False
results center,0,1,0.0,26.0,False
resumo da região sul,0,6,0.0,78.66666666666667,True
resutados,0,1,0.0,51.0,False
retail centers,0,1,0.0,22.0,False
retail experience,0,2,0.0,8.0,False
retail mall,0,1,0.0,7.0,False
retail stores brazil shopping centers,0,9,0.0,9.444444444444445,True
retirada na loja centauro,0,1,0.0,32.0,False
retirar na loja em 2 horas,0,1,0.0,1.0,False
retirar roupa,0,1,0.0,1.0,False
retire na loja a partir de 7 dias úteis,0,1,0.0,1.0,False
retire na loja centauro,0,1,0.0,42.0,False
retire seu brinde natura,0,1,0.0,39.0,False
revelar fotos balneario camboriu,0,1,0.0,21.0,False
revender santa lolla,0,1,0.0,2.0,False
reviewr,0,15,0.0,13.0,True
revista abrasce,0,3,0.0,32.0,True
revista ceo,0,2,0.0,41.5,False
revista elle brasil,0,1,0.0,3.0,False
revista proxima,0,2,0.0,81.5,False
revista shopping centers,0,1,0.0,21.0,False
rh web bc,0,1,0.0,74.0,False
ri,0,23,0.0,76.69565217391305,True
ri alupar,0,1,0.0,27.0,False
ri ccap,0,1,0.0,36.0,False
ri corporations,0,1,0.0,37.0,False
ri esg,0,7,0.0,46.285714285714285,True
ri happy balneario camboriu,0,1,0.0,34.0,False
ri happy balneário camboriú,0,2,0.0,22.5,False
ri happy nacoes shopping,0,5,0.0,14.0,True
ri happy nações criciúma fotos,0,4,0.0,11.75,True
ri happy nações shopping,0,6,0.0,8.666666666666668,True
ri happy neumarkt shopping,0,3,0.0,28.333333333333332,True
ri happy promoção,0,2,0.0,65.0,False
ri hards,0,25,0.0,6.2,True
ri jc,0,5,0.0,6.8,True
ri ju,0,2,0.0,7.5,False
ri jun,0,3,0.0,8.666666666666668,True
ri mall,0,2,0.0,11.5,False
ri senior,0,54,0.0,4.462962962962963,True
ri unifique,0,1,0.0,10.0,False
ri.,0,9,0.0,72.88888888888889,True
ri[,0,1,0.0,73.0,False
ria huelo casa,0,41,0.0,5.365853658536586,True
riacguelo casa,0,28,0.0,4.142857142857142,True
riachelo casa,0,223,0.0,4.901345291479821,True
riachelo home,0,2,0.0,4.5,False
riacheulo casa,0,47,0.0,4.76595744680851,True
riachielo casa,0,157,0.0,6.057324840764331,True
riachielo home,0,6,0.0,3.8333333333333335,True
riachoelo casa,0,34,0.0,4.852941176470589,True
riachueko casa,0,38,0.0,4.605263157894736,True
riachuel casa,0,24,0.0,11.375,True
riachuela casa,0,82,0.0,5.0,True
riachuele casa,0,32,0.0,11.96875,True
riachueli casa,0,60,0.0,4.8,True
riachuell casa,0,1,0.0,7.0,False
riachuello casa,0,339,0.0,6.227138643067847,True
riachuello home,0,106,0.0,4.820754716981132,True
riachuello telefone,0,1,0.0,1.0,False
riachuelo,0,18,0.0,8.61111111111111,True
riachuelo aguas claras shopping,0,1,0.0,1.0,False
riachuelo amazonas shopping,0,1,0.0,2.0,False
riachuelo americas shopping,0,2,0.0,3.5,False
riachuelo anapolis,0,23,0.0,2.782608695652174,True
riachuelo anápolis,0,2,0.0,2.5,False
riachuelo atrium,0,1,0.0,1.0,False
riachuelo balneario,0,10,0.0,2.8,True
riachuelo balneario camboriu,0,24,0.0,11.291666666666666,True
riachuelo balneário camboriú,0,35,0.0,30.17142857142857,True
riachuelo balneário shopping,0,125,0.0,5.888,True
riachuelo bangu,0,1,0.0,2.0,False
riachuelo bangu shopping,0,1,0.0,1.0,False
riachuelo barra shopping,0,14,0.0,4.142857142857142,True
riachuelo barra shopping qual piso,0,3,0.0,1.0,True
riachuelo barreiras,0,2,0.0,1.0,False
riachuelo bauru centro,0,1,0.0,1.0,False
riachuelo bauru shopping,0,1,0.0,1.0,False
riachuelo bc,0,6,0.0,2.166666666666667,True
riachuelo bento gonçalves,0,5,0.0,1.0,True
riachuelo bh shopping,0,5,0.0,2.6,True
riachuelo bh shopping piso,0,5,0.0,1.0,True
riachuelo bh shopping qual andar,0,1,0.0,1.0,False
riachuelo big shopping,0,1,0.0,1.0,False
riachuelo blumenau,0,1,0.0,40.0,False
riachuelo blumenau shopping neumarkt telefone,0,15,0.0,1.3333333333333333,True
riachuelo bourbon shopping,0,4,0.0,1.75,True
riachuelo caa,0,1,0.0,5.0,False
riachuelo cama e banho,0,2,0.0,24.5,False
riachuelo camboriu,0,17,0.0,2.764705882352941,True
riachuelo campina grande,0,2,0.0,2.5,False
riachuelo campinas shopping,0,3,0.0,1.0,True
riachuelo campo grande ms,0,7,0.0,84.14285714285714,True
riachuelo campo limpo,0,2,0.0,1.0,False
riachuelo campos do jordão,0,1,0.0,1.0,False
riachuelo campos dos goytacazes,0,2,0.0,3.0,False
riachuelo cantareira norte shopping,0,2,0.0,1.5,False
riachuelo carioca shopping,0,1,0.0,1.0,False
riachuelo cariri garden shopping,0,2,0.0,1.0,False
riachuelo cas,0,8,0.0,10.5,True
riachuelo casa abertos agora,0,5,0.0,9.2,True
riachuelo casa barra shopping,0,1,0.0,28.0,False
riachuelo casa bh shopping,0,1,0.0,1.0,False
riachuelo casa boulevard,0,6,0.0,15.0,True
riachuelo casa decoração,0,72,0.0,4.791666666666666,True
riachuelo casa florianopolis,0,12,0.0,4.583333333333334,True
riachuelo casa loja,0,21,0.0,6.428571428571429,True
riachuelo casa mesa,0,1,0.0,9.0,False
riachuelo casa mesa e banho,0,2,0.0,11.5,False
riachuelo casa natal,0,1,0.0,62.0,False
riachuelo casa onde tem,0,31,0.0,7.967741935483871,True
riachuelo casa patio paulista,0,1,0.0,1.0,False
riachuelo casa perto de mim,0,1,0.0,6.0,False
riachuelo casa shopping,0,36,0.0,10.666666666666666,True
riachuelo casa site,0,6,0.0,10.166666666666666,True
riachuelo casa verde,0,3,0.0,92.33333333333333,True
riachuelo casas,0,247,0.0,10.299595141700404,True
riachuelo cass,0,12,0.0,45.75,True
riachuelo catanduva,0,5,0.0,1.0,True
riachuelo caxias do sul,0,4,0.0,2.5,True
riachuelo celular samsung,0,1,0.0,35.0,False
riachuelo center norte,0,1,0.0,2.0,False
riachuelo central de atendimento,0,1,0.0,2.0,False
riachuelo central plaza,0,1,0.0,2.0,False
riachuelo centro,0,2,0.0,2.0,False
riachuelo centro aracaju,0,1,0.0,2.0,False
riachuelo centro de guarulhos,0,4,0.0,2.5,True
riachuelo centro guarulhos,0,1,0.0,2.0,False
riachuelo centro maceio,0,1,0.0,5.0,False
riachuelo centro porto alegre,0,3,0.0,3.0,True
riachuelo centro ribeirão preto,0,4,0.0,2.0,True
riachuelo centro rj,0,2,0.0,3.5,False
riachuelo cidade alta,0,1,0.0,3.0,False
riachuelo comercio,0,1,0.0,13.0,False
riachuelo conjunto nacional,0,5,0.0,3.8,True
riachuelo contato,0,1,0.0,1.0,False
riachuelo continente shopping,0,26,0.0,10.5,True
riachuelo cortinas,0,7,0.0,31.714285714285715,True
riachuelo criciuma,0,1,0.0,4.0,False
riachuelo csa,0,4,0.0,6.5,True
riachuelo curitiba shopping,0,5,0.0,1.0,True
riachuelo curitiba shopping mueller,0,3,0.0,1.0,True
riachuelo decoracao,0,9,0.0,12.222222222222221,True
riachuelo decoração,0,215,0.0,5.274418604651163,True
riachuelo dentro de 1,0,196,0.0,50.89795918367347,True
riachuelo eldorado piso,0,2,0.0,1.0,False
riachuelo em balneário camboriú,0,13,0.0,1.9230769230769231,True
riachuelo em joinville,0,8,0.0,1.0,True
riachuelo em juiz de fora,0,1,0.0,1.0,False
riachuelo em santa catarina,0,73,0.0,11.835616438356164,True
riachuelo em suzano,0,1,0.0,2.0,False
riachuelo fatura,0,6,0.0,3.6666666666666665,True
riachuelo fatura online,0,1,0.0,4.0,False
riachuelo florianopolis,0,1,0.0,3.0,False
riachuelo floripa,0,1,0.0,87.0,False
riachuelo fotos,0,33,0.0,53.39393939393939,True
riachuelo garden shopping,0,1,0.0,15.0,False
riachuelo garten,0,219,0.0,8.863013698630137,True
riachuelo goiânia shopping,0,1,0.0,2.0,False
riachuelo golden square,0,1,0.0,3.0,False
riachuelo gramado,0,1,0.0,1.0,False
riachuelo grand plaza,0,3,0.0,2.333333333333333,True
riachuelo grande rio,0,3,0.0,2.333333333333333,True
riachuelo guaratinguetá,0,1,0.0,4.0,False
riachuelo guarulhos centro,0,4,0.0,1.25,True
riachuelo higienopolis,0,2,0.0,1.0,False
riachuelo home,0,8489,0.0,5.340440570149605,True
riachuelo home lojas,0,29,0.0,7.931034482758621,True
riachuelo hortolandia,0,8,0.0,1.0,True
riachuelo house,0,5,0.0,13.6,True
riachuelo iguatemi campinas,0,1,0.0,2.0,False
riachuelo iguatemi porto alegre,0,7,0.0,1.1428571428571428,True
riachuelo iguatemi sao paulo,0,1,0.0,1.0,False
riachuelo ilha plaza,0,3,0.0,1.0,True
riachuelo ipatinga,0,1,0.0,2.0,False
riachuelo itaquaquecetuba,0,1,0.0,1.0,False
riachuelo jacarei,0,1,0.0,2.0,False
riachuelo jacareí,0,1,0.0,3.0,False
riachuelo jardim sul,0,3,0.0,1.3333333333333333,True
riachuelo joinville,0,1,0.0,3.0,False
riachuelo joinville shopping mueller,0,1,0.0,1.0,False
riachuelo juiz de fora,0,4,0.0,2.25,True
riachuelo largo treze,0,1,0.0,2.0,False
riachuelo lavras,0,1,0.0,1.0,False
riachuelo leblon,0,1,0.0,2.0,False
riachuelo litoral plaza shopping,0,1,0.0,3.0,False
riachuelo logo,0,1,0.0,1.0,False
riachuelo loja virtual,0,16,0.0,51.9375,True
riachuelo lojas proximas,0,6,0.0,8.666666666666668,True
riachuelo lojas shopping sp,0,2,0.0,8.0,False
riachuelo lojas virtuais,0,10,0.0,84.9,True
riachuelo macae,0,4,0.0,1.0,True
riachuelo macaé,0,8,0.0,1.0,True
riachuelo maceió shopping,0,1,0.0,4.0,False
riachuelo madureira,0,2,0.0,1.0,False
riachuelo madureira shopping,0,2,0.0,1.0,False
riachuelo mais proxima,0,2,0.0,40.5,False
riachuelo manaus,0,1,0.0,3.0,False
riachuelo marca,0,1,0.0,58.0,False
riachuelo maua plaza shopping,0,1,0.0,1.0,False
riachuelo meier,0,1,0.0,1.0,False
riachuelo metropole,0,1,0.0,2.0,False
riachuelo minas shopping,0,2,0.0,4.0,False
riachuelo miramar,0,2,0.0,1.0,False
riachuelo moda casa,0,133,0.0,40.984962406015036,True
riachuelo mogi centro,0,2,0.0,3.5,False
riachuelo mogi guacu,0,1,0.0,2.0,False
riachuelo mogi guaçu,0,1,0.0,2.0,False
riachuelo mogi shopping,0,4,0.0,3.0,True
riachuelo mooca,0,1,0.0,2.0,False
riachuelo mossoró,0,1,0.0,4.0,False
riachuelo na oscar freire,0,1,0.0,1.0,False
riachuelo na tijuca,0,2,0.0,1.0,False
riachuelo nacoes shopping criciuma,0,3,0.0,12.666666666666666,True
riachuelo natal shopping,0,2,0.0,1.0,False
riachuelo nações shopping,0,3,0.0,11.666666666666666,True
riachuelo nilopolis,0,4,0.0,1.0,True
riachuelo niteroi,0,1,0.0,1.0,False
riachuelo niterói,0,1,0.0,1.0,False
riachuelo no barra shopping,0,3,0.0,1.0,True
riachuelo no centro do rio,0,1,0.0,1.0,False
riachuelo no conjunto nacional,0,1,0.0,1.0,False
riachuelo no shopping dom pedro,0,1,0.0,1.0,False
riachuelo noticias,0,1,0.0,51.0,False
riachuelo nova friburgo,0,10,0.0,1.0,True
riachuelo novidades,0,2,0.0,69.0,False
riachuelo novo hamburgo,0,6,0.0,1.0,True
riachuelo numero,0,1,0.0,3.0,False
riachuelo o que é,0,2,0.0,2.0,False
riachuelo palmas,0,1,0.0,3.0,False
riachuelo park shopping barigui,0,2,0.0,2.0,False
riachuelo parnaiba,0,1,0.0,2.0,False
riachuelo patio batel,0,5,0.0,1.0,True
riachuelo patio brasil,0,4,0.0,3.5,True
riachuelo patio higienopolis,0,3,0.0,1.0,True
riachuelo patio paulista,0,8,0.0,1.25,True
riachuelo patio paulista andar,0,1,0.0,1.0,False
riachuelo patio paulista piso,0,1,0.0,1.0,False
riachuelo patio paulista qual andar,0,2,0.0,1.0,False
riachuelo perto,0,1,0.0,1.0,False
riachuelo perto de mim,0,1,0.0,1.0,False
riachuelo petropolis,0,1,0.0,2.0,False
riachuelo pets,0,6,0.0,37.666666666666664,True
riachuelo plaza niteroi,0,2,0.0,1.0,False
riachuelo plaza niterói,0,2,0.0,1.0,False
riachuelo plaza niterói andar,0,11,0.0,1.0,True
riachuelo plaza shopping,0,1,0.0,1.0,False
riachuelo plaza shopping niterói,0,2,0.0,1.0,False
riachuelo plaza sul,0,14,0.0,1.0,True
riachuelo porto alegre centro,0,7,0.0,1.2857142857142856,True
riachuelo poços de caldas,0,3,0.0,1.0,True
riachuelo praia da costa,0,1,0.0,3.0,False
riachuelo praiamar,0,1,0.0,2.0,False
riachuelo presidente prudente,0,1,0.0,4.0,False
riachuelo pátio paulista,0,1,0.0,1.0,False
riachuelo recreio shopping,0,1,0.0,3.0,False
riachuelo ribeirão preto centro,0,1,0.0,2.0,False
riachuelo ribeirão shopping,0,2,0.0,2.5,False
riachuelo rio branco,0,2,0.0,4.5,False
riachuelo rio claro,0,3,0.0,1.0,True
riachuelo rio das ostras,0,7,0.0,1.0,True
riachuelo rio grande,0,1,0.0,4.0,False
riachuelo rio poty qual piso,0,15,0.0,1.0,True
riachuelo rio sul,0,39,0.0,1.0,True
riachuelo rio sul andar,0,1,0.0,1.0,False
riachuelo rio sul qual andar,0,1,0.0,1.0,False
riachuelo rio sul qual piso,0,10,0.0,1.0,True
riachuelo riosul,0,1,0.0,1.0,False
riachuelo rondonopolis,0,3,0.0,1.0,True
riachuelo rondonópolis,0,6,0.0,1.0,True
riachuelo roupa de cama,0,1,0.0,23.0,False
riachuelo roupas de cama,0,1,0.0,43.0,False
riachuelo salvador norte shopping,0,2,0.0,1.0,False
riachuelo salvador shopping,0,1,0.0,4.0,False
riachuelo salvador shopping piso,0,1,0.0,1.0,False
riachuelo santa catarina,0,6,0.0,11.666666666666666,True
riachuelo santana parque,0,1,0.0,4.0,False
riachuelo santo amaro,0,2,0.0,3.0,False
riachuelo sao leopoldo,0,19,0.0,1.0,True
riachuelo sete lagoas,0,4,0.0,1.0,True
riachuelo setor campinas,0,1,0.0,3.0,False
riachuelo shopping abc,0,6,0.0,2.666666666666667,True
riachuelo shopping atrium,0,6,0.0,1.0,True
riachuelo shopping barigui,0,3,0.0,3.3333333333333335,True
riachuelo shopping benfica,0,4,0.0,1.0,True
riachuelo shopping boulevard tatuapé,0,1,0.0,1.0,False
riachuelo shopping bourbon,0,1,0.0,4.0,False
riachuelo shopping butantã,0,2,0.0,1.0,False
riachuelo shopping campo grande,0,3,0.0,1.0,True
riachuelo shopping campo limpo,0,11,0.0,1.0,True
riachuelo shopping cantareira,0,3,0.0,1.0,True
riachuelo shopping center lapa,0,1,0.0,1.0,False
riachuelo shopping center norte,0,1,0.0,2.0,False
riachuelo shopping central plaza,0,1,0.0,2.0,False
riachuelo shopping cidade,0,1,0.0,1.0,False
riachuelo shopping cidade bh,0,1,0.0,2.0,False
riachuelo shopping cidade sorocaba,0,1,0.0,2.0,False
riachuelo shopping contagem,0,7,0.0,1.0,True
riachuelo shopping continental,0,11,0.0,1.9090909090909092,True
riachuelo shopping continente,0,20,0.0,9.45,True
riachuelo shopping curitiba,0,13,0.0,2.0769230769230766,True
riachuelo shopping da bahia,0,18,0.0,3.0555555555555554,True
riachuelo shopping da bahia qual piso,0,5,0.0,1.0,True
riachuelo shopping da ilha,0,1,0.0,5.0,False
riachuelo shopping eldorado,0,1,0.0,1.0,False
riachuelo shopping garten joinville,0,3,0.0,13.333333333333334,True
riachuelo shopping golden,0,2,0.0,1.5,False
riachuelo shopping grand plaza,0,1,0.0,4.0,False
riachuelo shopping grande rio,0,4,0.0,3.25,True
riachuelo shopping higienópolis,0,2,0.0,1.0,False
riachuelo shopping ibirapuera,0,4,0.0,1.75,True
riachuelo shopping ibirapuera piso,0,4,0.0,1.0,True
riachuelo shopping ibirapuera qual piso,0,1,0.0,1.0,False
riachuelo shopping iguatemi alphaville,0,2,0.0,1.0,False
riachuelo shopping iguatemi sorocaba,0,2,0.0,4.0,False
riachuelo shopping interlagos,0,6,0.0,1.0,True
riachuelo shopping internacional,0,2,0.0,3.0,False
riachuelo shopping itaguaçu,0,1,0.0,4.0,False
riachuelo shopping jardim sul,0,1,0.0,1.0,False
riachuelo shopping maceio,0,1,0.0,2.0,False
riachuelo shopping maia,0,3,0.0,2.0,True
riachuelo shopping maia qual piso,0,3,0.0,1.0,True
riachuelo shopping metrópole,0,1,0.0,1.0,False
riachuelo shopping mogi das cruzes,0,1,0.0,2.0,False
riachuelo shopping mooca,0,8,0.0,2.375,True
riachuelo shopping mueller,0,2,0.0,1.0,False
riachuelo shopping norte sul,0,1,0.0,2.0,False
riachuelo shopping oriente,0,4,0.0,1.0,True
riachuelo shopping patio paulista,0,1,0.0,1.0,False
riachuelo shopping penha,0,1,0.0,1.0,False
riachuelo shopping plaza,0,1,0.0,1.0,False
riachuelo shopping plaza sul,0,4,0.0,3.0,True
riachuelo shopping raposo,0,5,0.0,1.0,True
riachuelo shopping rio poty,0,3,0.0,3.6666666666666665,True
riachuelo shopping rio poty qual piso,0,4,0.0,1.0,True
riachuelo shopping rio sul,0,9,0.0,1.0,True
riachuelo shopping rio sul qual andar,0,2,0.0,1.0,False
riachuelo shopping salvador,0,1,0.0,4.0,False
riachuelo shopping santa cruz,0,8,0.0,1.0,True
riachuelo shopping santa ursula,0,3,0.0,3.0,True
riachuelo shopping sao caetano,0,1,0.0,4.0,False
riachuelo shopping sinop,0,1,0.0,1.0,False
riachuelo shopping sp market,0,4,0.0,1.0,True
riachuelo shopping sulacap,0,1,0.0,1.0,False
riachuelo shopping suzano,0,2,0.0,1.0,False
riachuelo shopping taboão,0,1,0.0,2.0,False
riachuelo shopping tamboré,0,1,0.0,2.0,False
riachuelo shopping tatuape,0,1,0.0,1.0,False
riachuelo shopping tijuca,0,22,0.0,1.4090909090909092,True
riachuelo shopping tijuca andar,0,2,0.0,1.0,False
riachuelo shopping tucuruvi,0,1,0.0,1.0,False
riachuelo shopping uberaba,0,1,0.0,2.0,False
riachuelo shopping vila velha,0,4,0.0,1.0,True
riachuelo shopping villa lobos,0,2,0.0,1.0,False
riachuelo shopping vitória,0,10,0.0,3.0,True
riachuelo shopping west plaza,0,1,0.0,1.0,False
riachuelo shoppings,0,3,0.0,6.0,True
riachuelo sobral,0,5,0.0,1.2,True
riachuelo sobral shopping,0,2,0.0,1.5,False
riachuelo sorocaba,0,1,0.0,6.0,False
riachuelo sumare,0,4,0.0,1.5,True
riachuelo suzano shopping,0,1,0.0,1.0,False
riachuelo são bento,0,1,0.0,2.0,False
riachuelo são josé dos pinhais,0,2,0.0,1.0,False
riachuelo são luis shopping,0,1,0.0,2.0,False
riachuelo são vicente,0,1,0.0,3.0,False
riachuelo tablet samsung,0,1,0.0,37.0,False
riachuelo tapetes,0,5,0.0,51.6,True
riachuelo taquara plaza,0,2,0.0,1.0,False
riachuelo telefone,0,1,0.0,4.0,False
riachuelo telefone 0800,0,1,0.0,3.0,False
riachuelo telefone central,0,1,0.0,1.0,False
riachuelo telefone sac,0,16,0.0,1.0,True
riachuelo telefone zap,0,5,0.0,1.0,True
riachuelo terrazzo,0,2,0.0,1.0,False
riachuelo tiete plaza,0,1,0.0,3.0,False
riachuelo tijuca,0,6,0.0,1.0,True
riachuelo top shopping,0,5,0.0,1.0,True
riachuelo uberlândia shopping,0,1,0.0,3.0,False
riachuelo valinhos,0,1,0.0,1.0,False
riachuelo vila velha,0,1,0.0,5.0,False
riachuelo vilhena,0,1,0.0,1.0,False
riachuelo várzea grande,0,1,0.0,1.0,False
riachuelo whatsapp,0,6,0.0,1.0,True
riachuelo xasa,0,4,0.0,6.75,True
riachuelo.com.br,0,1,0.0,38.0,False
riachuelo.home,0,14,0.0,4.928571428571429,True
riachuelocasa,0,1246,0.0,6.738362760834671,True
riachuelocasa br,0,1,0.0,11.0,False
riachuelohome,0,3,0.0,3.3333333333333335,True
riachuelp casa,0,56,0.0,4.946428571428571,True
riachueo casa,0,80,0.0,4.9,True
riachuleo casa,0,55,0.0,4.4,True
riachulo casa,0,120,0.0,4.475,True
riachuo casa,0,30,0.0,4.766666666666667,True
riachurlo casa,0,94,0.0,5.085106382978723,True
riachuwlo casa,0,9,0.0,5.0,True
riacuelo casa,0,77,0.0,6.922077922077922,True
riamigos,0,1,0.0,8.0,False
riavhuelo casa,0,24,0.0,5.541666666666667,True
riaxhuelo casa,0,54,0.0,4.907407407407407,True
ribeirão preto shopping,0,3,0.0,14.333333333333334,True
ribeirão preto shopping santa ursula,0,26,0.0,18.346153846153847,True
ribeirão preto shoppings,0,1,0.0,44.0,False
ribeirão preto tempo,0,1,0.0,48.0,False
ricachuelo casa,0,1,0.0,6.0,False
ricads,0,2,0.0,5.0,False
