plataforma,tipo,segmento,impressoes,cliques,custo,conversoes,cpa,ctr
Google Ads,faixa_etaria,503003,2425,1,6.532446,0.0,0.0,0.041237113402061855
Google Ads,faixa_etaria,503003,2238,2,6.196917,0.0,0.0,0.08936550491510277
Google Ads,faixa_etaria,503003,2241,5,6.091299,0.0,0.0,0.22311468094600626
Google Ads,faixa_etaria,503004,295,0,1.13413,0.0,0.0,0.0
Google Ads,faixa_etaria,503004,1495,0,3.414662,1.0,3.414662,0.0
Google Ads,faixa_etaria,503004,1158,4,3.349254,0.0,0.0,0.3454231433506045
Google Ads,faixa_etaria,503004,1092,2,3.311671,0.0,0.0,0.18315018315018314
Google Ads,faixa_etaria,503004,1145,0,3.203183,1.0,3.203183,0.0
Google Ads,faixa_etaria,503004,1232,2,3.581862,3.0,1.193954,0.16233766233766234
Google Ads,faixa_etaria,503004,1355,0,3.928737,1.0,3.928737,0.0
Google Ads,faixa_etaria,503005,466,4,1.929213,0.0,0.0,0.8583690987124464
Google Ads,faixa_etaria,503005,1504,2,3.906088,1.0,3.906088,0.13297872340425532
Google Ads,faixa_etaria,503005,1353,2,4.219598,1.0,4.219598,0.14781966001478197
Google Ads,faixa_etaria,503005,1441,6,4.450322,0.0,0.0,0.4163775156141568
Google Ads,faixa_etaria,503005,1363,5,4.121336,0.0,0.0,0.36683785766691124
Google Ads,faixa_etaria,503005,1419,3,4.330451,0.0,0.0,0.21141649048625794
Google Ads,faixa_etaria,503005,1350,2,4.012128,0.0,0.0,0.14814814814814814
Google Ads,faixa_etaria,503006,355,2,1.317819,1.0,1.317819,0.5633802816901409
Google Ads,faixa_etaria,503006,1553,0,3.893463,1.0,3.893463,0.0
Google Ads,faixa_etaria,503006,1233,7,3.847144,0.0,0.0,0.5677210056772101
Google Ads,faixa_etaria,503006,1119,3,3.433831,1.0,3.433831,0.2680965147453083
Google Ads,faixa_etaria,503006,1057,9,3.24329,0.0,0.0,0.8514664143803218
Google Ads,faixa_etaria,503006,1104,2,3.211245,0.0,0.0,0.18115942028985507
Google Ads,faixa_etaria,503006,1011,8,2.891817,0.0,0.0,0.791295746785361
Google Ads,faixa_etaria,503999,194,0,0.88074,0.0,0.0,0.0
Google Ads,faixa_etaria,503999,504,0,1.417428,0.0,0.0,0.0
Google Ads,faixa_etaria,503999,1032,2,3.315788,0.0,0.0,0.1937984496124031
Google Ads,faixa_etaria,503999,1353,4,4.413347,0.0,0.0,0.29563932002956395
Google Ads,faixa_etaria,503999,1334,2,3.987697,0.0,0.0,0.14992503748125938
Google Ads,faixa_etaria,503999,1162,2,3.533999,0.0,0.0,0.17211703958691912
Google Ads,faixa_etaria,503999,1068,6,3.108302,0.0,0.0,0.5617977528089888
Google Ads,faixa_etaria,503001,98,16,7.998464,18.0,0.44435911111111115,16.3265306122449
Google Ads,faixa_etaria,503001,101,10,5.56,14.0,0.39714285714285713,9.900990099009901
Google Ads,faixa_etaria,503001,139,17,17.820321,18.0,0.9900178333333334,12.23021582733813
Google Ads,faixa_etaria,503001,95,15,8.63,22.0,0.39227272727272733,15.789473684210526
Google Ads,faixa_etaria,503001,106,14,11.77777,20.5,0.5745253658536585,13.20754716981132
Google Ads,faixa_etaria,503001,197,31,17.242068,37.0,0.46600183783783783,15.736040609137056
Google Ads,faixa_etaria,503001,136,21,9.141673,29.0,0.3152301034482759,15.441176470588236
Google Ads,faixa_etaria,503001,103,7,4.62,9.0,0.5133333333333333,6.796116504854369
Google Ads,faixa_etaria,503001,55,6,3.167336,5.0,0.6334672,10.909090909090908
Google Ads,faixa_etaria,503001,95,13,5.839898,15.0,0.38932653333333334,13.684210526315791
Google Ads,faixa_etaria,503001,77,9,2.820056,11.0,0.2563687272727273,11.688311688311687
Google Ads,faixa_etaria,503001,105,8,1.86,7.0,0.26571428571428574,7.6190476190476195
Google Ads,faixa_etaria,503001,153,18,2.516266,33.0,0.07625048484848485,11.76470588235294
Google Ads,faixa_etaria,503001,103,12,3.88,18.0,0.21555555555555556,11.650485436893204
Google Ads,faixa_etaria,503001,125,14,3.41862,21.0,0.1627914285714286,11.200000000000001
Google Ads,faixa_etaria,503001,182,18,3.766941,10.5,0.35875628571428575,9.89010989010989
Google Ads,faixa_etaria,503001,201,37,6.594232,23.0,0.2867057391304348,18.407960199004975
Google Ads,faixa_etaria,503001,117,24,6.367283,23.5,0.27094821276595743,20.51282051282051
Google Ads,faixa_etaria,503001,155,18,3.516442,30.6875,0.11458874134419553,11.612903225806452
Google Ads,faixa_etaria,503001,137,21,4.833319,18.0,0.26851772222222225,15.328467153284672
Google Ads,faixa_etaria,503001,113,13,3.057884,16.0,0.19111775,11.504424778761061
Google Ads,faixa_etaria,503001,116,13,2.440555,18.5,0.13192189189189188,11.206896551724139
Google Ads,faixa_etaria,503001,130,8,1.135892,4.0,0.283973,6.153846153846154
Google Ads,faixa_etaria,503001,218,37,7.372764,31.3125,0.23545753293413174,16.972477064220186
Google Ads,faixa_etaria,503001,3,1,0.009992,0.0,0.0,33.33333333333333
Google Ads,faixa_etaria,503001,1,1,0.03,5.0,0.006,100.0
Google Ads,faixa_etaria,503001,64,19,1.611908,13.0,0.12399292307692307,29.6875
Google Ads,faixa_etaria,503001,60,8,0.898736,8.0,0.112342,13.333333333333334
Google Ads,faixa_etaria,503001,72,15,1.730332,13.0,0.13310246153846153,20.833333333333336
Google Ads,faixa_etaria,503001,54,8,2.57,10.5,0.24476190476190474,14.814814814814813
Google Ads,faixa_etaria,503001,139,17,7.77,21.5,0.3613953488372093,12.23021582733813
Google Ads,faixa_etaria,503001,146,19,8.048294,20.0,0.4024147,13.013698630136986
Google Ads,faixa_etaria,503002,210,34,11.034565,43.0,0.25661779069767443,16.19047619047619
Google Ads,faixa_etaria,503002,246,25,14.387884,38.40909,0.37459580531587705,10.16260162601626
Google Ads,faixa_etaria,503002,316,37,24.785784,49.0,0.5058323265306123,11.708860759493671
Google Ads,faixa_etaria,503002,214,27,17.270024,40.0,0.4317506,12.616822429906541
Google Ads,faixa_etaria,503002,232,37,27.399912,48.0,0.5708315,15.948275862068966
Google Ads,faixa_etaria,503002,300,50,25.06725,58.5,0.42850000000000005,16.666666666666664
Google Ads,faixa_etaria,503002,256,33,14.230423,35.0,0.40658351428571426,12.890625
Google Ads,faixa_etaria,503002,201,24,16.328994,30.0,0.5442998,11.940298507462686
Google Ads,faixa_etaria,503002,120,15,5.278245,17.0,0.310485,12.5
Google Ads,faixa_etaria,503002,169,11,3.51,10.0,0.351,6.508875739644971
Google Ads,faixa_etaria,503002,169,30,9.73164,37.0,0.26301729729729734,17.75147928994083
Google Ads,faixa_etaria,503002,211,29,8.567417,33.0,0.25961869696969697,13.744075829383887
Google Ads,faixa_etaria,503002,321,30,6.723371,24.0,0.28014045833333334,9.345794392523365
Google Ads,faixa_etaria,503002,201,28,4.967174,34.0,0.14609335294117648,13.930348258706468
Google Ads,faixa_etaria,503002,266,48,7.964,74.0,0.10762162162162163,18.045112781954884
Google Ads,faixa_etaria,503002,392,47,8.610618,46.0,0.18718734782608698,11.989795918367346
Google Ads,faixa_etaria,503002,349,49,7.590102,26.0,0.291927,14.040114613180515
Google Ads,faixa_etaria,503002,242,32,6.96217,32.0,0.2175678125,13.223140495867769
Google Ads,faixa_etaria,503002,275,40,8.077401,53.0,0.1524037924528302,14.545454545454545
Google Ads,faixa_etaria,503002,299,49,12.793275,52.5,0.24368142857142855,16.387959866220736
Google Ads,faixa_etaria,503002,262,46,9.233408,51.0,0.18104721568627452,17.557251908396946
Google Ads,faixa_etaria,503002,260,49,7.581983,65.0,0.1166458923076923,18.846153846153847
Google Ads,faixa_etaria,503002,302,38,5.291897,41.0,0.12907065853658536,12.582781456953644
Google Ads,faixa_etaria,503002,419,59,6.822541,58.0,0.11763001724137931,14.081145584725538
Google Ads,faixa_etaria,503002,3,1,0.02,2.0,0.01,33.33333333333333
Google Ads,faixa_etaria,503002,156,23,1.932857,20.0,0.09664285,14.743589743589745
Google Ads,faixa_etaria,503002,126,12,0.75,14.0,0.05357142857142857,9.523809523809524
Google Ads,faixa_etaria,503002,202,29,6.698937,42.0,0.1594985,14.356435643564355
Google Ads,faixa_etaria,503002,153,30,9.704821,43.0,0.225693511627907,19.607843137254903
Google Ads,faixa_etaria,503002,249,25,8.26,28.0,0.295,10.040160642570282
Google Ads,faixa_etaria,503002,281,35,12.928398,28.0,0.4617285,12.455516014234876
Google Ads,faixa_etaria,503003,192,33,18.454046,42.0,0.43938204761904764,17.1875
Google Ads,faixa_etaria,503003,164,27,17.239168,38.0,0.4536623157894737,16.463414634146343
Google Ads,faixa_etaria,503003,233,25,22.87,28.0,0.8167857142857143,10.72961373390558
Google Ads,faixa_etaria,503003,163,27,20.909561,29.0,0.7210193448275862,16.56441717791411
Google Ads,faixa_etaria,503003,165,23,15.061975,26.0,0.5793067307692308,13.939393939393941
Google Ads,faixa_etaria,503003,231,41,19.113785,45.5,0.4200831868131868,17.74891774891775
Google Ads,faixa_etaria,503003,185,17,11.793749,24.0,0.4914062083333333,9.18918918918919
Google Ads,faixa_etaria,503003,173,16,9.41,19.0,0.49526315789473685,9.248554913294797
Google Ads,faixa_etaria,503003,123,15,9.8,23.0,0.42608695652173917,12.195121951219512
Google Ads,faixa_etaria,503003,130,15,5.609812,15.0,0.37398746666666666,11.538461538461538
Google Ads,faixa_etaria,503003,119,20,9.487343,26.0,0.3648978076923077,16.80672268907563
Google Ads,faixa_etaria,503003,131,15,5.24,15.0,0.34933333333333333,11.450381679389313
Google Ads,faixa_etaria,503003,250,29,8.369403,39.798168,0.21029618750290216,11.600000000000001
Google Ads,faixa_etaria,503003,216,28,7.306565,35.596318,0.20526181949492645,12.962962962962962
Google Ads,faixa_etaria,503003,227,49,10.486829,61.3125,0.17103900509683997,21.58590308370044
Google Ads,faixa_etaria,503003,269,31,9.062852,22.605514,0.40091333468462603,11.524163568773234
Google Ads,faixa_etaria,503003,314,44,8.622542,27.0,0.31935340740740736,14.012738853503185
Google Ads,faixa_etaria,503003,211,34,6.144197,50.71131,0.12116028948966218,16.113744075829384
Google Ads,faixa_etaria,503003,220,39,7.250917,60.663691,0.11952647259791693,17.727272727272727
Google Ads,faixa_etaria,503003,246,39,8.76617,48.0,0.18262854166666667,15.853658536585366
Google Ads,faixa_etaria,503003,225,45,7.159282,49.523809,0.14456242652902568,20.0
Google Ads,faixa_etaria,503003,234,34,6.000479,38.3125,0.15661935399673738,14.529914529914532
Google Ads,faixa_etaria,503003,225,37,6.010581,31.0,0.19388970967741936,16.444444444444446
Google Ads,faixa_etaria,503003,360,41,6.239746,32.0,0.1949920625,11.38888888888889
Google Ads,faixa_etaria,503003,2,0,0.0,0.0,0.0,0.0
Google Ads,faixa_etaria,503003,1,0,0.0,0.0,0.0,0.0
Google Ads,faixa_etaria,503003,137,19,1.922891,30.0,0.06409636666666667,13.86861313868613
Google Ads,faixa_etaria,503003,115,15,1.65,25.0,0.066,13.043478260869565
Google Ads,faixa_etaria,503003,176,29,3.078034,22.0,0.13991063636363638,16.477272727272727
Google Ads,faixa_etaria,503003,143,11,3.68,11.0,0.33454545454545453,7.6923076923076925
Google Ads,faixa_etaria,503003,239,38,24.478651,66.0,0.3708886515151515,15.899581589958158
Google Ads,faixa_etaria,503003,219,26,11.621049,29.0,0.4007258275862069,11.87214611872146
Google Ads,faixa_etaria,503004,81,13,6.448103,11.0,0.5861911818181818,16.049382716049383
Google Ads,faixa_etaria,503004,85,14,6.885462,11.0,0.625951090909091,16.470588235294116
Google Ads,faixa_etaria,503004,94,6,5.069325,7.0,0.7241892857142858,6.382978723404255
Google Ads,faixa_etaria,503004,85,15,10.085756,14.0,0.7204111428571428,17.647058823529413
Google Ads,faixa_etaria,503004,91,18,12.650151,19.0,0.6657974210526315,19.78021978021978
Google Ads,faixa_etaria,503004,131,27,16.749704,27.0,0.6203594074074075,20.610687022900763
Google Ads,faixa_etaria,503004,106,16,8.827121,26.0,0.33950465384615386,15.09433962264151
Google Ads,faixa_etaria,503004,108,26,16.052654,38.0,0.42243826315789473,24.074074074074073
Google Ads,faixa_etaria,503004,69,9,2.928658,12.0,0.24405483333333333,13.043478260869565
Google Ads,faixa_etaria,503004,78,10,2.92,16.0,0.1825,12.82051282051282
Google Ads,faixa_etaria,503004,47,7,2.367628,10.0,0.2367628,14.893617021276595
Google Ads,faixa_etaria,503004,91,15,6.100018,19.5,0.31282143589743594,16.483516483516482
Google Ads,faixa_etaria,503004,141,25,5.487628,26.5,0.20708030188679244,17.73049645390071
Google Ads,faixa_etaria,503004,105,19,8.27,20.0,0.4135,18.095238095238095
Google Ads,faixa_etaria,503004,139,26,4.850281,32.0,0.15157128125,18.705035971223023
Google Ads,faixa_etaria,503004,127,20,3.125,15.0,0.20833333333333334,15.748031496062993
Google Ads,faixa_etaria,503004,126,28,4.560665,14.0,0.3257617857142857,22.22222222222222
Google Ads,faixa_etaria,503004,134,17,5.27817,21.0,0.2513414285714286,12.686567164179104
Google Ads,faixa_etaria,503004,150,13,1.59,16.0,0.099375,8.666666666666668
Google Ads,faixa_etaria,503004,116,25,4.982926,35.3125,0.14110940884955753,21.551724137931032
Google Ads,faixa_etaria,503004,134,27,5.501313,31.6875,0.17361145562130176,20.149253731343283
Google Ads,faixa_etaria,503004,143,23,4.527005,34.789476,0.1301257023819502,16.083916083916083
Google Ads,faixa_etaria,503004,135,12,1.98,7.289473,0.2716245742319095,8.88888888888889
Google Ads,faixa_etaria,503004,200,32,4.441202,21.131578,0.21016897081703975,16.0
Google Ads,faixa_etaria,503004,76,16,1.774666,19.0,0.09340347368421054,21.052631578947366
Google Ads,faixa_etaria,503004,66,8,0.55,14.0,0.03928571428571429,12.121212121212121
Google Ads,faixa_etaria,503004,85,16,3.188873,15.0,0.21259153333333333,18.823529411764707
Google Ads,faixa_etaria,503004,90,8,3.04,11.0,0.27636363636363637,8.88888888888889
Google Ads,faixa_etaria,503004,114,20,9.19054,27.0,0.3403903703703704,17.543859649122805
Google Ads,faixa_etaria,503004,117,23,11.74,30.0,0.39133333333333337,19.65811965811966
Google Ads,faixa_etaria,503005,43,8,4.03,7.0,0.5757142857142857,18.6046511627907
Google Ads,faixa_etaria,503005,25,4,2.88,7.0,0.4114285714285714,16.0
Google Ads,faixa_etaria,503005,57,12,8.383258,16.0,0.523953625,21.052631578947366
Google Ads,faixa_etaria,503005,47,3,1.21373,2.0,0.606865,6.382978723404255
Google Ads,faixa_etaria,503005,34,3,2.822546,2.0,1.411273,8.823529411764707
Google Ads,faixa_etaria,503005,40,5,2.85,6.0,0.47500000000000003,12.5
Google Ads,faixa_etaria,503005,42,8,3.604648,8.0,0.450581,19.047619047619047
Google Ads,faixa_etaria,503005,39,7,3.13,11.0,0.28454545454545455,17.94871794871795
Google Ads,faixa_etaria,503005,25,4,3.38,4.0,0.845,16.0
Google Ads,faixa_etaria,503005,27,8,3.11,8.0,0.38875,29.629629629629626
Google Ads,faixa_etaria,503005,31,4,2.19,7.0,0.31285714285714283,12.903225806451612
Google Ads,faixa_etaria,503005,26,5,1.89,7.0,0.26999999999999996,19.230769230769234
Google Ads,faixa_etaria,503005,60,3,0.49,4.0,0.1225,5.0
Google Ads,faixa_etaria,503005,38,8,2.62,10.0,0.262,21.052631578947366
Google Ads,faixa_etaria,503005,44,6,0.952406,5.0,0.1904812,13.636363636363635
Google Ads,faixa_etaria,503005,46,5,1.465454,8.0,0.18318175,10.869565217391305
Google Ads,faixa_etaria,503005,69,11,1.164705,7.52381,0.15480255349350927,15.942028985507244
Google Ads,faixa_etaria,503005,38,9,2.520043,14.0,0.18000307142857142,23.684210526315788
Google Ads,faixa_etaria,503005,44,8,1.377628,9.0,0.15306977777777778,18.181818181818183
Google Ads,faixa_etaria,503005,50,5,0.88,4.0,0.22,10.0
Google Ads,faixa_etaria,503005,44,4,0.54,4.0,0.135,9.090909090909092
Google Ads,faixa_etaria,503005,56,7,1.21,8.0,0.15125,12.5
Google Ads,faixa_etaria,503005,62,6,1.078297,5.47619,0.1969064258179501,9.67741935483871
Google Ads,faixa_etaria,503005,73,4,1.178269,3.0,0.3927563333333333,5.47945205479452
Google Ads,faixa_etaria,503005,1,0,0.0,0.0,0.0,0.0
Google Ads,faixa_etaria,503005,1,0,0.0,0.0,0.0,0.0
Google Ads,faixa_etaria,503005,23,5,0.137628,3.0,0.045876,21.73913043478261
Google Ads,faixa_etaria,503005,31,4,0.85,13.0,0.06538461538461539,12.903225806451612
Google Ads,faixa_etaria,503005,65,4,0.43,3.5,0.12285714285714286,6.153846153846154
Google Ads,faixa_etaria,503005,25,5,1.44,7.0,0.2057142857142857,20.0
Google Ads,faixa_etaria,503005,41,7,3.023853,8.0,0.377981625,17.073170731707318
Google Ads,faixa_etaria,503005,48,11,6.839025,12.0,0.56991875,22.916666666666664
Google Ads,faixa_etaria,503006,13,0,0.0,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,26,2,0.55,4.0,0.1375,7.6923076923076925
Google Ads,faixa_etaria,503006,19,0,0.0,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,13,2,0.98,2.0,0.49,15.384615384615385
Google Ads,faixa_etaria,503006,29,1,0.8,1.0,0.8,3.4482758620689653
Google Ads,faixa_etaria,503006,19,3,2.050257,2.0,1.0251285,15.789473684210526
Google Ads,faixa_etaria,503006,21,6,2.65,3.0,0.8833333333333333,28.57142857142857
Google Ads,faixa_etaria,503006,22,4,2.85,4.0,0.7125,18.181818181818183
Google Ads,faixa_etaria,503006,9,3,0.72,1.0,0.72,33.33333333333333
Google Ads,faixa_etaria,503006,26,1,0.34,0.0,0.0,3.8461538461538463
Google Ads,faixa_etaria,503006,9,2,0.79,2.0,0.395,22.22222222222222
Google Ads,faixa_etaria,503006,11,1,0.92,2.0,0.46,9.090909090909092
Google Ads,faixa_etaria,503006,34,6,0.89,3.0,0.2966666666666667,17.647058823529413
Google Ads,faixa_etaria,503006,14,1,0.33,1.5,0.22,7.142857142857142
Google Ads,faixa_etaria,503006,16,1,0.02,7.0,0.002857142857142857,6.25
Google Ads,faixa_etaria,503006,24,1,0.3,2.0,0.15,4.166666666666666
Google Ads,faixa_etaria,503006,16,0,0.0,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,28,4,0.390344,1.0,0.390344,14.285714285714285
Google Ads,faixa_etaria,503006,23,2,0.26,1.0,0.26,8.695652173913043
Google Ads,faixa_etaria,503006,25,4,0.29,4.5,0.06444444444444444,16.0
Google Ads,faixa_etaria,503006,31,5,1.976891,4.5,0.4393091111111111,16.129032258064516
Google Ads,faixa_etaria,503006,15,3,0.39,3.0,0.13,20.0
Google Ads,faixa_etaria,503006,15,3,0.67,3.0,0.22333333333333336,20.0
Google Ads,faixa_etaria,503006,36,1,0.29,0.0,0.0,2.7777777777777777
Google Ads,faixa_etaria,503006,10,4,0.22,1.0,0.22,40.0
Google Ads,faixa_etaria,503006,10,2,0.253044,2.0,0.126522,20.0
Google Ads,faixa_etaria,503006,13,2,0.18,1.0,0.18,15.384615384615385
Google Ads,faixa_etaria,503006,4,1,0.01,2.0,0.005,25.0
Google Ads,faixa_etaria,503006,14,2,0.39,2.0,0.195,14.285714285714285
Google Ads,faixa_etaria,503006,17,1,0.85,1.0,0.85,5.88235294117647
Google Ads,faixa_etaria,503999,141,22,8.03757,24.0,0.33489875,15.602836879432624
Google Ads,faixa_etaria,503999,145,19,6.211479,35.0,0.17747082857142857,13.10344827586207
Google Ads,faixa_etaria,503999,188,13,9.014504,17.5,0.5151145142857143,6.914893617021277
Google Ads,faixa_etaria,503999,153,20,17.833422,20.0,0.8916710999999999,13.071895424836603
Google Ads,faixa_etaria,503999,154,14,9.898772,13.0,0.7614439999999999,9.090909090909092
Google Ads,faixa_etaria,503999,190,18,7.82,18.094908,0.43216577835046194,9.473684210526317
Google Ads,faixa_etaria,503999,153,21,9.615175,19.905092,0.4830510203117876,13.725490196078432
Google Ads,faixa_etaria,503999,123,16,8.797049,21.0,0.4189070952380952,13.008130081300814
Google Ads,faixa_etaria,503999,76,13,5.135,11.0,0.4668181818181818,17.105263157894736
Google Ads,faixa_etaria,503999,159,19,8.19,24.0,0.34125,11.949685534591195
Google Ads,faixa_etaria,503999,80,8,3.671163,10.0,0.3671163,10.0
Google Ads,faixa_etaria,503999,114,16,4.727495,15.0,0.3151663333333333,14.035087719298245
Google Ads,faixa_etaria,503999,189,22,5.237736,24.0,0.218239,11.64021164021164
Google Ads,faixa_etaria,503999,131,11,2.655,16.0,0.1659375,8.396946564885496
Google Ads,faixa_etaria,503999,134,13,2.665206,13.0,0.20501584615384616,9.701492537313433
Google Ads,faixa_etaria,503999,211,19,2.794864,20.0,0.1397432,9.004739336492891
Google Ads,faixa_etaria,503999,203,32,7.728961,19.0,0.4067874210526316,15.763546798029557
Google Ads,faixa_etaria,503999,157,17,1.849064,17.0,0.1087684705882353,10.828025477707007
Google Ads,faixa_etaria,503999,199,30,4.667244,37.0,0.12614172972972973,15.07537688442211
Google Ads,faixa_etaria,503999,201,34,4.991958,32.5,0.1535987076923077,16.91542288557214
Google Ads,faixa_etaria,503999,163,34,6.413288,41.666667,0.15391891076864872,20.858895705521473
Google Ads,faixa_etaria,503999,192,35,3.980324,53.833333,0.07393790757856289,18.229166666666664
Google Ads,faixa_etaria,503999,135,10,1.305,12.0,0.10875,7.4074074074074066
Google Ads,faixa_etaria,503999,262,32,4.027124,25.0,0.16108496,12.213740458015266
Google Ads,faixa_etaria,503999,1,0,0.0,0.0,0.0,0.0
Google Ads,faixa_etaria,503999,113,18,2.141457,23.0,0.09310682608695652,15.929203539823009
Google Ads,faixa_etaria,503999,121,16,1.578295,25.0,0.0631318,13.223140495867769
Google Ads,faixa_etaria,503999,106,14,1.19,11.0,0.10818181818181817,13.20754716981132
Google Ads,faixa_etaria,503999,108,15,3.2904,13.0,0.2531076923076923,13.88888888888889
Google Ads,faixa_etaria,503999,170,18,7.233544,18.3125,0.3950058156996587,10.588235294117647
Google Ads,faixa_etaria,503999,182,16,8.257627,15.0,0.5505084666666666,8.791208791208792
Google Ads,faixa_etaria,503001,33,0,0.142091,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,27,0,0.074011,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,46,0,0.169565,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,139,0,0.313483,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,158,0,0.252938,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,288,1,0.563085,0.0,0.0,0.3472222222222222
Google Ads,faixa_etaria,503001,296,0,0.635676,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,196,0,0.414205,1.0,0.414205,0.0
Google Ads,faixa_etaria,503001,142,1,0.363471,0.0,0.0,0.7042253521126761
Google Ads,faixa_etaria,503001,108,0,0.271061,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,177,0,0.453083,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,303,0,0.694615,1.0,0.694615,0.0
Google Ads,faixa_etaria,503001,316,1,0.781259,0.0,0.0,0.31645569620253167
Google Ads,faixa_etaria,503001,287,1,0.667951,0.0,0.0,0.34843205574912894
Google Ads,faixa_etaria,503001,218,1,0.505187,0.0,0.0,0.45871559633027525
Google Ads,faixa_etaria,503001,204,0,0.458518,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,339,0,0.701035,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,322,0,0.585908,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,360,0,0.641541,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,372,1,0.694213,0.0,0.0,0.2688172043010753
Google Ads,faixa_etaria,503001,214,0,0.388123,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,143,0,0.25995,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,99,0,0.187227,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,2,0,0.004232,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,559,0,0.816864,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,267,0,0.324841,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,603,0,0.991961,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,502,0,0.867954,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,567,0,1.120521,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,246,0,0.525844,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,429,0,0.74949,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,595,2,1.020456,0.0,0.0,0.33613445378151263
Google Ads,faixa_etaria,503001,418,1,0.870111,1.0,0.870111,0.23923444976076555
Google Ads,faixa_etaria,503001,530,0,0.869404,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,985,4,2.296627,2.0,1.1483135,0.40609137055837563
Google Ads,faixa_etaria,503001,1142,1,2.566541,0.0,0.0,0.08756567425569177
Google Ads,faixa_etaria,503001,2000,3,5.10515,0.0,0.0,0.15
Google Ads,faixa_etaria,503001,2138,4,5.445279,0.0,0.0,0.18709073900841908
Google Ads,faixa_etaria,503001,2529,5,5.728476,1.0,5.728476,0.19770660340055357
Google Ads,faixa_etaria,503001,2102,2,5.053689,2.0,2.5268445,0.09514747859181732
Google Ads,faixa_etaria,503001,1973,5,4.253053,0.0,0.0,0.25342118601115055
Google Ads,faixa_etaria,503001,1386,0,3.562871,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,1490,3,3.770835,2.0,1.8854175,0.20134228187919465
Google Ads,faixa_etaria,503001,1649,3,4.32505,0.0,0.0,0.18192844147968465
Google Ads,faixa_etaria,503001,1095,0,3.223105,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,248,0,0.830444,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,377,0,1.185508,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,438,1,0.935205,0.0,0.0,0.228310502283105
Google Ads,faixa_etaria,503001,779,1,1.49714,1.0,1.49714,0.12836970474967907
Google Ads,faixa_etaria,503001,849,1,1.542812,0.0,0.0,0.11778563015312131
Google Ads,faixa_etaria,503001,393,1,0.827617,0.0,0.0,0.2544529262086514
Google Ads,faixa_etaria,503001,310,0,0.529811,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,401,0,0.614749,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,71,0,0.299005,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,54,0,0.228478,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,44,0,0.115258,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,170,0,0.336512,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,201,0,0.333475,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,362,0,0.700697,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,363,1,0.553386,0.0,0.0,0.27548209366391185
Google Ads,faixa_etaria,503002,439,0,0.801613,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,198,1,0.424231,0.0,0.0,0.5050505050505051
Google Ads,faixa_etaria,503002,337,0,0.660502,1.0,0.660502,0.0
Google Ads,faixa_etaria,503002,381,0,0.781997,1.0,0.781997,0.0
Google Ads,faixa_etaria,503002,843,1,1.669861,0.0,0.0,0.11862396204033215
Google Ads,faixa_etaria,503002,623,0,1.294404,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,527,0,1.134241,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,586,0,1.101305,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,566,0,1.088722,1.0,1.088722,0.0
Google Ads,faixa_etaria,503002,1184,1,1.884669,0.0,0.0,0.08445945945945946
Google Ads,faixa_etaria,503002,801,1,1.30939,0.0,0.0,0.12484394506866417
