localizacao,plataforma,impressoes,cliques,custo,conversoes,ctr,cpa
,Google Ads,9193,80,149.499742,392.0,0.8702273468943762,0.3813768928571428
,Google Ads,662,3,1.709329,24.0,0.4531722054380665,0.07122204166666667
,Google Ads,30,0,0.139421,0.0,0.0,0.0
,Google Ads,36977,1389,87.985116,129.0,3.7563891067420285,0.6820551627906977
,Google Ads,723,5,3.244276,32.0,0.6915629322268326,0.101383625
,Google Ads,24806,3,52.851572,523.0,0.012093848262517132,0.1010546309751434
,Google Ads,31454,1425,87.829049,102.0,4.5304253830991295,0.8610691078431373
,Google Ads,86,6,1.19,1.0,6.976744186046512,1.19
,Google Ads,48,2,0.56,2.0,4.166666666666666,0.28
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,395,0,2.845241,3.0,0.0,0.9484136666666667
,Google Ads,15,0,0.041497,0.0,0.0,0.0
,Google Ads,2912,3,7.547753,6.0,0.10302197802197803,1.2579588333333334
,Google Ads,3038,1,7.905623,4.0,0.03291639236339697,1.97640575
,Google Ads,2295,12,8.482819,5.0,0.522875816993464,1.6965637999999998
,Google Ads,51,4,0.46,0.833334,7.8431372549019605,0.5519995584003533
,Google Ads,33,2,0.264939,1.0,6.0606060606060606,0.264939
,Google Ads,1292,11,5.798386,37.0,0.8513931888544891,0.15671313513513513
,Google Ads,13,1,0.013604,0.0,7.6923076923076925,0.0
,Google Ads,122,10,1.548749,8.5,8.19672131147541,0.18220576470588234
,Google Ads,79,5,1.84,2.0,6.329113924050633,0.92
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.003845,0.0,0.0,0.0
,Google Ads,124,1,0.337068,0.0,0.8064516129032258,0.0
,Google Ads,2465,1076,20.488068,474.530448,43.65111561866126,0.04317545499208936
,Google Ads,402,123,2.718985,74.794372,30.597014925373134,0.036352802053074264
,Google Ads,1,1,1.045017,1.0,100.0,1.045017
,Google Ads,253,21,6.027424,12.0,8.300395256916996,0.5022853333333334
,Google Ads,40027,1531,87.500008,77.0,3.8249181802283463,1.1363637402597402
,Google Ads,27,0,0.178101,0.0,0.0,0.0
,Google Ads,31035,3,55.697026,636.0,0.009666505558240696,0.08757394025157234
,Google Ads,6897,79,114.557879,267.0,1.145425547339423,0.4290557265917603
,Google Ads,608,14,7.457663,13.0,2.302631578947368,0.5736663846153847
,Google Ads,206,23,1.887323,8.787878,11.165048543689322,0.21476436063404616
,Google Ads,43,6,1.13,3.909091,13.953488372093023,0.28906976071930784
,Google Ads,4698,8,11.916142,1.0,0.17028522775649213,11.916142
,Google Ads,10,2,0.13,3.0,20.0,0.043333333333333335
,Google Ads,9,2,0.11,1.0,22.22222222222222,0.11
,Google Ads,34,5,3.160344,3.0,14.705882352941178,1.053448
,Google Ads,15,2,0.72031,0.0,13.333333333333334,0.0
,Google Ads,41,6,3.072649,1.0,14.634146341463413,3.072649
,Google Ads,24,1,0.15037,0.0,4.166666666666666,0.0
,Google Ads,30,0,0.076733,0.0,0.0,0.0
,Google Ads,6,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,4,0,0.010742,0.0,0.0,0.0
,Google Ads,18,0,0.106423,0.0,0.0,0.0
,Google Ads,1438,60,3.098517,1.0,4.172461752433936,3.098517
,Google Ads,154,0,0.5043,0.0,0.0,0.0
,Google Ads,9,0,0.020067,0.0,0.0,0.0
,Google Ads,249,1,0.794392,6.0,0.4016064257028112,0.13239866666666666
,Google Ads,7,0,0.034505,0.0,0.0,0.0
,Google Ads,207,1,0.644929,0.0,0.4830917874396135,0.0
,Google Ads,1,0,0.004762,0.0,0.0,0.0
,Google Ads,4,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,22,0,0.15527,0.0,0.0,0.0
,Google Ads,243,0,0.601838,0.0,0.0,0.0
,Google Ads,2,0,0.01072,0.0,0.0,0.0
,Google Ads,2,0,0.00419,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,37,12,1.22,18.333333,32.432432432432435,0.06654545575537192
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,11,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,2,1,0.45303,1.0,50.0,0.45303
,Google Ads,12,0,0.0,0.0,0.0,0.0
,Google Ads,19,0,0.161334,0.0,0.0,0.0
,Google Ads,1190,3,4.29763,25.0,0.25210084033613445,0.17190519999999998
,Google Ads,14,0,0.134266,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,6,0,0.051674,0.0,0.0,0.0
,Google Ads,31,0,0.081203,0.0,0.0,0.0
,Google Ads,31,0,0.085939,0.0,0.0,0.0
,Google Ads,62,0,0.201576,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.001008,0.0,0.0,0.0
,Google Ads,8,5,0.55,3.0,62.5,0.18333333333333335
,Google Ads,933,290,16.798733,244.468415,31.082529474812432,0.06871535122441072
,Google Ads,273,57,2.925617,36.0,20.87912087912088,0.08126713888888888
,Google Ads,50,6,2.961305,1.0,12.0,2.961305
,Google Ads,369,30,11.48367,15.0,8.130081300813007,0.765578
,Google Ads,101,2,0.617869,1.0,1.9801980198019802,0.617869
,Google Ads,12371,117,142.477694,341.0,0.9457602457359955,0.41782314956011735
,Google Ads,185,8,4.538954,14.0,4.324324324324325,0.324211
,Google Ads,44229,1577,87.538373,46.0,3.5655339257048544,1.9030081086956523
,Google Ads,180,0,0.493725,2.0,0.0,0.2468625
,Google Ads,13,1,0.113002,3.0,7.6923076923076925,0.03766733333333334
,Google Ads,2,1,0.03,1.0,50.0,0.03
,Google Ads,7724,2,17.752497,2.0,0.02589331952356292,8.8762485
,Google Ads,39,0,0.120398,0.0,0.0,0.0
,Google Ads,1,0,0.005438,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,7,0,0.013206,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,221,36,2.203288,14.833333,16.289592760180994,0.14853627300081515
,Google Ads,47,2,0.02,2.5,4.25531914893617,0.008
,Google Ads,3,0,0.007892,0.0,0.0,0.0
,Google Ads,1,0,0.000913,0.0,0.0,0.0
,Google Ads,6,0,0.028944,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,37,2,1.400875,2.0,5.405405405405405,0.7004375
,Google Ads,7,1,0.497345,0.0,14.285714285714285,0.0
,Google Ads,1,0,0.006355,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,9,0,0.019856,0.0,0.0,0.0
,Google Ads,3,0,0.007336,0.0,0.0,0.0
,Google Ads,37,0,0.156298,0.0,0.0,0.0
,Google Ads,1,0,0.000215,0.0,0.0,0.0
,Google Ads,1,1,0.03,2.0,100.0,0.015
,Google Ads,7,0,0.019537,0.0,0.0,0.0
,Google Ads,3,0,0.004287,0.0,0.0,0.0
,Google Ads,11,0,0.032513,0.0,0.0,0.0
,Google Ads,20,2,0.963205,0.0,10.0,0.0
,Google Ads,5,1,0.404307,1.0,20.0,0.404307
,Google Ads,48,13,5.743306,4.0,27.083333333333332,1.4358265
,Google Ads,18,1,0.09387,0.0,5.555555555555555,0.0
,Google Ads,7,0,0.003487,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.006301,0.0,0.0,0.0
,Google Ads,452,0,1.023957,0.0,0.0,0.0
,Google Ads,11,0,0.025729,0.0,0.0,0.0
,Google Ads,12,0,0.026491,0.0,0.0,0.0
,Google Ads,1,0,0.004824,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,1,2,0.06,0.0,200.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,81,9,2.419134,1.0,11.11111111111111,2.419134
,Google Ads,6,0,0.023652,0.0,0.0,0.0
,Google Ads,27,0,0.036035,0.0,0.0,0.0
,Google Ads,38,2,0.768639,1.0,5.263157894736842,0.768639
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,12,2,0.017628,0.0,16.666666666666664,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,1443,3,3.557474,0.0,0.2079002079002079,0.0
,Google Ads,81,11,0.345475,8.0,13.580246913580247,0.043184375
,Google Ads,9,1,0.03,0.5,11.11111111111111,0.06
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,15,1,0.224065,0.0,6.666666666666667,0.0
,Google Ads,20,4,2.525247,1.0,20.0,2.525247
,Google Ads,16,1,0.146472,1.0,6.25,0.146472
,Google Ads,445,3,2.20803,7.0,0.6741573033707865,0.3154328571428571
,Google Ads,11,0,0.002908,0.0,0.0,0.0
,Google Ads,8903,356,21.301311,19.0,3.998652139728182,1.1211216315789472
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,3,1,0.14,0.0,33.33333333333333,0.0
,Google Ads,99,0,0.688132,0.0,0.0,0.0
,Google Ads,366,0,0.839848,0.0,0.0,0.0
,Google Ads,361,1,0.860705,1.0,0.2770083102493075,0.860705
,Google Ads,193,1,0.690963,1.0,0.5181347150259068,0.690963
,Google Ads,3,1,0.01,1.0,33.33333333333333,0.01
,Google Ads,25,1,0.076489,0.6875,4.0,0.11125672727272727
,Google Ads,7,0,0.0,0.0,0.0,0.0
,Google Ads,4,1,0.08,1.0,25.0,0.08
,Google Ads,4,0,0.0,0.0,0.0,0.0
,Google Ads,10,0,0.010229,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,13,0,0.096765,0.0,0.0,0.0
,Google Ads,75,0,0.172653,0.0,0.0,0.0
,Google Ads,85,0,0.222073,0.0,0.0,0.0
,Google Ads,91,0,0.220198,0.0,0.0,0.0
,Google Ads,97,0,0.348619,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,3,1,0.02,0.0,33.33333333333333,0.0
,Google Ads,7,0,0.009291,1.0,0.0,0.009291
,Google Ads,3,1,0.489683,0.0,33.33333333333333,0.0
,Google Ads,7,1,0.669752,0.0,14.285714285714285,0.0
,Google Ads,105,0,0.208456,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,68,0,0.292441,0.0,0.0,0.0
,Google Ads,3,0,0.004455,0.0,0.0,0.0
,Google Ads,84,0,0.390313,0.0,0.0,0.0
,Google Ads,3,0,0.022232,0.0,0.0,0.0
,Google Ads,90,0,0.228645,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,6,1,0.302074,0.0,16.666666666666664,0.0
,Google Ads,43,3,0.054215,0.0,6.976744186046512,0.0
,Google Ads,52,0,0.239645,0.0,0.0,0.0
,Google Ads,99,24,2.575523,37.0,24.242424242424242,0.06960872972972973
,Google Ads,7,1,0.08,1.0,14.285714285714285,0.08
,Google Ads,11,1,1.371405,1.0,9.090909090909092,1.371405
,Google Ads,23,2,0.793128,1.0,8.695652173913043,0.793128
,Google Ads,42,2,0.292276,0.0,4.761904761904762,0.0
,Google Ads,6,3,1.342025,1.0,50.0,1.342025
,Google Ads,86,7,2.027761,4.0,8.13953488372093,0.50694025
,Google Ads,9,1,0.197958,0.0,11.11111111111111,0.0
,Google Ads,19,0,0.051078,0.0,0.0,0.0
,Google Ads,20,3,0.691837,2.0,15.0,0.3459185
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,246,4,1.745782,1.0,1.6260162601626018,1.745782
,Google Ads,30,0,0.096336,0.0,0.0,0.0
,Google Ads,1087,0,2.738128,0.0,0.0,0.0
,Google Ads,1183,1,3.007241,1.0,0.08453085376162299,3.007241
,Google Ads,830,0,2.951356,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,4,0,0.0,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,121,44,2.972262,70.020833,36.36363636363637,0.04244825250793575
,Google Ads,11,2,0.04,2.0,18.181818181818183,0.02
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,35,1,0.431347,0.0,2.857142857142857,0.0
,Google Ads,40,6,1.3871,1.0,15.0,1.3871
,Google Ads,2925,16,13.935429,93.0,0.5470085470085471,0.14984332258064514
,Google Ads,5,0,0.00771,0.0,0.0,0.0
,Google Ads,8,0,0.0,0.0,0.0,0.0
,Google Ads,77,0,0.608827,0.0,0.0,0.0
,Google Ads,395,0,1.030052,1.0,0.0,1.030052
,Google Ads,395,0,0.998019,0.0,0.0,0.0
,Google Ads,260,0,0.874244,1.0,0.0,0.874244
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,81,10,2.193952,3.0,12.345679012345679,0.7313173333333333
,Google Ads,6,2,0.08,1.0,33.33333333333333,0.08
,Google Ads,19,6,0.18,0.0,31.57894736842105,0.0
,Google Ads,7,0,0.014981,0.0,0.0,0.0
,Google Ads,14,0,0.022061,0.0,0.0,0.0
,Google Ads,8,1,0.127422,1.0,12.5,0.127422
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,146,1,0.384986,0.0,0.684931506849315,0.0
,Google Ads,8,0,0.022805,0.0,0.0,0.0
,Google Ads,8,0,0.008391,0.0,0.0,0.0
,Google Ads,66,0,0.182644,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,5,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,50,0,0.124219,0.0,0.0,0.0
,Google Ads,5,1,0.04,2.0,20.0,0.02
,Google Ads,4,1,0.02,1.0,25.0,0.02
,Google Ads,24,4,0.56,4.0,16.666666666666664,0.14
,Google Ads,5,1,0.09,0.909091,20.0,0.09899999010000099
,Google Ads,4,0,0.0,0.0,0.0,0.0
,Google Ads,5,1,0.226295,1.0,20.0,0.226295
,Google Ads,32,2,0.769657,1.0,6.25,0.769657
,Google Ads,53,0,0.449361,3.0,0.0,0.149787
,Google Ads,3,0,0.009344,0.0,0.0,0.0
,Google Ads,74,2,0.794021,3.0,2.7027027027027026,0.26467366666666664
,Google Ads,6,1,0.224741,0.0,16.666666666666664,0.0
,Google Ads,2,0,0.003822,1.0,0.0,0.003822
,Google Ads,67,0,0.092,0.0,0.0,0.0
,Google Ads,37,0,0.275006,0.0,0.0,0.0
,Google Ads,221,0,0.555061,0.0,0.0,0.0
,Google Ads,196,0,0.501137,0.0,0.0,0.0
,Google Ads,234,1,0.878353,1.0,0.4273504273504274,0.878353
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,6,0,0.022863,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,4,0,0.003004,0.0,0.0,0.0
,Google Ads,3,1,0.512013,0.0,33.33333333333333,0.0
,Google Ads,19,1,0.262674,0.0,5.263157894736842,0.0
,Google Ads,2,0,0.005325,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,153,0,0.335257,0.0,0.0,0.0
,Google Ads,48,0,0.16589,0.0,0.0,0.0
,Google Ads,63,0,0.184353,0.0,0.0,0.0
,Google Ads,89,1,0.341563,0.0,1.1235955056179776,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,4,1,0.042337,0.0,25.0,0.0
,Google Ads,60,0,0.151578,1.0,0.0,0.151578
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,1,1,0.27,1.0,100.0,0.27
,Google Ads,3,1,0.611147,0.0,33.33333333333333,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,7,1,0.400033,0.0,14.285714285714285,0.0
,Google Ads,7,0,0.0,0.0,0.0,0.0
,Google Ads,37,1,0.183646,0.0,2.7027027027027026,0.0
,Google Ads,185,0,1.082751,4.0,0.0,0.27068775
,Google Ads,9,0,0.022033,0.0,0.0,0.0
,Google Ads,41,0,0.261183,1.0,0.0,0.261183
,Google Ads,10,0,0.014417,0.0,0.0,0.0
,Google Ads,78,0,0.100234,1.0,0.0,0.100234
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,270,0,0.729206,0.0,0.0,0.0
,Google Ads,306,1,0.737828,0.0,0.32679738562091504,0.0
,Google Ads,226,0,0.871269,1.0,0.0,0.871269
,Google Ads,11,0,0.021333,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,12,1,0.292689,0.0,8.333333333333332,0.0
,Google Ads,24,4,1.49321,1.0,16.666666666666664,1.49321
,Google Ads,18,3,0.656835,0.0,16.666666666666664,0.0
,Google Ads,15,0,0.056672,1.0,0.0,0.056672
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,24,0,0.171215,0.0,0.0,0.0
,Google Ads,66,0,0.168033,0.0,0.0,0.0
,Google Ads,30,0,0.101812,0.0,0.0,0.0
,Google Ads,91,0,0.353205,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,43,0,0.097795,0.0,0.0,0.0
,Google Ads,2,0,0.019011,0.0,0.0,0.0
,Google Ads,56,0,0.170186,0.0,0.0,0.0
,Google Ads,22,3,0.541185,0.0,13.636363636363635,0.0
,Google Ads,86,0,0.068976,2.0,0.0,0.034488
,Google Ads,15,4,0.879273,3.0,26.666666666666668,0.293091
,Google Ads,2,0,0.002982,0.0,0.0,0.0
,Google Ads,688,2,1.703244,1.0,0.29069767441860467,1.703244
,Google Ads,30,7,0.41,6.289855,23.333333333333332,0.06518433254820659
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,27,4,0.039532,7.0,14.814814814814813,0.0056474285714285715
,Google Ads,11,0,0.0,0.0,0.0,0.0
,Google Ads,7,1,0.792464,1.0,14.285714285714285,0.792464
,Google Ads,75,2,0.426236,0.0,2.666666666666667,0.0
,Google Ads,7,0,0.0,0.0,0.0,0.0
,Google Ads,70,6,2.081701,1.0,8.571428571428571,2.081701
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,17,5,0.56,2.0,29.411764705882355,0.28
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,2058,2,4.769035,0.0,0.09718172983479105,0.0
,Google Ads,686,0,1.716717,0.0,0.0,0.0
,Google Ads,1135,1,2.912609,0.0,0.0881057268722467,0.0
,Google Ads,939,5,3.570773,0.0,0.5324813631522897,0.0
,Google Ads,14,1,0.03,0.0,7.142857142857142,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,5,0,0.0,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,39,0,0.167045,0.0,0.0,0.0
,Google Ads,9,0,0.019406,0.0,0.0,0.0
,Google Ads,13,1,0.091366,0.0,7.6923076923076925,0.0
,Google Ads,439,0,0.771789,5.0,0.0,0.1543578
,Google Ads,15,0,0.116316,0.0,0.0,0.0
,Google Ads,14,0,0.034756,0.0,0.0,0.0
,Google Ads,162,0,0.347239,0.0,0.0,0.0
,Google Ads,29,9,0.35,8.5,31.03448275862069,0.041176470588235294
,Google Ads,102,28,0.667336,16.0,27.450980392156865,0.0417085
,Google Ads,4,0,0.0,0.0,0.0,0.0
,Google Ads,153,11,2.231914,3.0,7.18954248366013,0.7439713333333334
,Google Ads,1737,2,3.849575,4.0,0.11514104778353484,0.96239375
,Google Ads,27,1,0.47,0.0,3.7037037037037033,0.0
,Google Ads,7,0,0.0,0.0,0.0,0.0
,Google Ads,20,4,1.806731,5.0,20.0,0.3613462
,Google Ads,34,0,0.092808,1.0,0.0,0.092808
,Google Ads,10373,368,20.052438,13.0,3.5476718403547673,1.5424952307692306
,Google Ads,1077,0,7.496768,11.0,0.0,0.6815243636363637
,Google Ads,211,0,0.856757,2.0,0.0,0.4283785
,Google Ads,1662,12,12.766752,31.0,0.7220216606498195,0.41183070967741936
,Google Ads,102,7,1.991364,11.0,6.862745098039216,0.1810330909090909
,Google Ads,47,9,0.768393,2.0,19.148936170212767,0.3841965
,Google Ads,15,1,0.03,0.0,6.666666666666667,0.0
,Google Ads,2510,2,6.409548,1.0,0.0796812749003984,6.409548
,Google Ads,1,0,0.003216,0.0,0.0,0.0
,Google Ads,2,0,0.003819,0.0,0.0,0.0
,Google Ads,4,0,0.007481,0.0,0.0,0.0
,Google Ads,5,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,2,3,3.37,3.0,150.0,1.1233333333333333
,Google Ads,4,1,2.43,2.0,25.0,1.215
,Google Ads,8,1,0.007732,1.0,12.5,0.007732
,Google Ads,13,3,0.770098,0.0,23.076923076923077,0.0
,Google Ads,9,0,0.052183,0.0,0.0,0.0
,Google Ads,7,0,0.010404,0.0,0.0,0.0
,Google Ads,7,0,0.009906,0.0,0.0,0.0
,Google Ads,225,0,0.325172,5.0,0.0,0.0650344
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,11,0,0.028064,0.0,0.0,0.0
,Google Ads,158,1,0.458425,1.0,0.6329113924050633,0.458425
,Google Ads,187,0,0.505159,0.0,0.0,0.0
,Google Ads,128,0,0.407061,1.0,0.0,0.407061
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,1,1,0.1,0.0,100.0,0.0
,Google Ads,11,1,0.012356,0.5,9.090909090909092,0.024712
,Google Ads,8,3,0.18,4.0,37.5,0.045
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,10,1,0.602187,1.0,10.0,0.602187
,Google Ads,5,0,0.0,0.0,0.0,0.0
,Google Ads,7,1,0.017859,1.0,14.285714285714285,0.017859
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,4,0,0.0,0.0,0.0,0.0
,Google Ads,7,0,0.057188,0.0,0.0,0.0
,Google Ads,27,0,0.069719,0.0,0.0,0.0
,Google Ads,115,0,0.286728,0.0,0.0,0.0
,Google Ads,27,0,0.085071,0.0,0.0,0.0
,Google Ads,248,2,1.097166,1.0,0.8064516129032258,1.097166
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,3,2,0.03,1.0,66.66666666666666,0.03
,Google Ads,11,2,0.833346,2.0,18.181818181818183,0.416673
,Google Ads,156,0,0.395121,1.0,0.0,0.395121
,Google Ads,22,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,67,0,0.320082,2.0,0.0,0.160041
,Google Ads,2,0,0.004243,0.0,0.0,0.0
,Google Ads,97,0,0.380806,5.0,0.0,0.0761612
,Google Ads,3,1,0.3,2.0,33.33333333333333,0.15
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,142,0,0.346637,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,3,0,0.00925,0.0,0.0,0.0
,Google Ads,13,1,0.173213,0.0,7.6923076923076925,0.0
,Google Ads,98,0,0.222433,0.0,0.0,0.0
,Google Ads,20,0,0.045472,0.0,0.0,0.0
,Google Ads,4,0,0.011232,0.0,0.0,0.0
,Google Ads,13,3,0.739639,0.0,23.076923076923077,0.0
,Google Ads,88,0,0.288611,0.0,0.0,0.0
,Google Ads,4,0,0.0,0.0,0.0,0.0
,Google Ads,49,2,0.769338,0.0,4.081632653061225,0.0
,Google Ads,4,0,0.010402,0.0,0.0,0.0
,Google Ads,271,0,0.623301,0.0,0.0,0.0
,Google Ads,1,0,0.002756,0.0,0.0,0.0
,Google Ads,21,0,0.08687,0.0,0.0,0.0
,Google Ads,3,1,0.01,0.0,33.33333333333333,0.0
,Google Ads,4,2,0.02,0.0,50.0,0.0
,Google Ads,26,1,0.193552,1.0,3.8461538461538463,0.193552
,Google Ads,24,0,0.177718,1.0,0.0,0.177718
,Google Ads,559,0,1.312702,0.0,0.0,0.0
,Google Ads,2,1,0.12,0.0,50.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,16,2,0.11,3.0,12.5,0.03666666666666667
,Google Ads,6,1,0.007734,1.0,16.666666666666664,0.007734
,Google Ads,41,0,0.102689,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,9,0,0.0,0.0,0.0,0.0
,Google Ads,6,0,0.014972,0.0,0.0,0.0
,Google Ads,488,28,0.864973,0.0,5.737704918032787,0.0
,Google Ads,69,0,0.28514,0.0,0.0,0.0
,Google Ads,24,0,0.105572,0.0,0.0,0.0
,Google Ads,109,2,0.974911,2.0,1.834862385321101,0.4874555
,Google Ads,7,2,0.916892,0.0,28.57142857142857,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,5,0,0.0,0.0,0.0,0.0
,Google Ads,128,0,0.30282,1.0,0.0,0.30282
,Google Ads,1,0,0.002463,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,10,0,0.019234,0.0,0.0,0.0
,Google Ads,5,0,0.027245,0.0,0.0,0.0
,Google Ads,11,0,0.039202,0.0,0.0,0.0
,Google Ads,18,0,0.083998,0.0,0.0,0.0
,Google Ads,16,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,6,1,0.065671,0.0,16.666666666666664,0.0
,Google Ads,5,1,0.143239,0.0,20.0,0.0
,Google Ads,2,0,0.004779,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,4,0,0.021271,0.0,0.0,0.0
,Google Ads,4,0,0.0,0.0,0.0,0.0
,Google Ads,19,2,0.47,1.0,10.526315789473683,0.47
,Google Ads,21,0,0.16206,0.0,0.0,0.0
,Google Ads,118,0,0.292896,0.0,0.0,0.0
,Google Ads,74,0,0.174716,0.0,0.0,0.0
,Google Ads,18,0,0.039557,0.0,0.0,0.0
,Google Ads,63,0,0.196147,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,7,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,7,1,0.007729,0.0,14.285714285714285,0.0
,Google Ads,50,0,0.131966,0.0,0.0,0.0
,Google Ads,41,0,0.116818,0.0,0.0,0.0
,Google Ads,66,0,0.228343,0.0,0.0,0.0
,Google Ads,15,5,0.16,5.0,33.33333333333333,0.032
