campaign_id,stat_time_day,video_views_p75,video_views_p50,average_video_play_per_user,video_watched_2s,video_watched_6s,video_views_p25,total_complete_payment_rate,cost_per_conversion,engaged_view,clicks,conversion_rate,impressions,cpc,engaged_view_15s,video_views_p100,video_play_actions,ctr,average_video_play,conversion,spend,cpm,shopping,shopping_sigla,campaign_name,objective_type
1844352110838818,2025-10-13 00:00:00,7,16,1.56,562,113,44,0.0,0.0,107,0,0.0,8328,0.0,42,5,8266,0.0,1.17,0,17.47,2.1,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
1844352110838818,2025-10-08 00:00:00,7,11,1.56,658,114,32,0.0,0.0,117,0,0.0,8150,0.0,34,1,8053,0.0,1.21,0,19.04,2.34,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
1844352110838818,2025-10-03 00:00:00,14,31,1.58,777,164,58,0.0,0.0,156,0,0.0,9953,0.0,51,6,9852,0.0,1.25,0,20.98,2.11,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
1844352110838818,2025-09-28 00:00:00,12,19,1.9,621,105,37,0.0,0.0,106,0,0.0,9460,0.0,39,6,9402,0.0,1.21,0,22.09,2.34,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
1844350458030129,2025-10-03 00:00:00,19,29,1.43,750,100,107,0.0,0.0,104,0,0.0,9387,0.0,28,10,9325,0.0,1.19,0,19.85,2.11,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
1844350458030129,2025-09-28 00:00:00,17,23,1.65,538,86,83,0.0,0.0,84,0,0.0,8821,0.0,26,11,8772,0.0,1.13,0,20.69,2.35,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
1844350458030129,2025-10-13 00:00:00,25,33,1.55,567,108,95,0.0,0.0,107,0,0.0,7846,0.0,35,16,7804,0.0,1.22,0,16.51,2.1,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
1844350458030129,2025-10-08 00:00:00,24,45,1.55,623,101,105,0.0,0.0,98,0,0.0,7845,0.0,35,18,7771,0.0,1.24,0,18.25,2.33,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
1844350458030129,2025-10-16 00:00:00,15,27,1.5,530,86,83,0.0,0.0,86,0,0.0,6827,0.0,29,10,6786,0.0,1.21,0,16.26,2.38,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
1844350458030129,2025-10-11 00:00:00,21,37,1.48,537,83,90,0.0,0.0,83,0,0.0,8362,0.0,25,15,8308,0.0,1.13,0,16.98,2.03,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
1844350458030129,2025-10-06 00:00:00,18,35,2.23,665,94,93,0.0,0.0,93,0,0.0,8788,0.0,25,13,8732,0.0,1.82,0,18.37,2.09,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
1844350458030129,2025-10-01 00:00:00,24,49,1.69,849,132,131,0.0,0.0,128,0,0.0,9273,0.0,52,17,9197,0.0,1.28,0,19.5,2.1,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
1844350458030129,2025-09-26 00:00:00,10,14,1.76,229,44,33,0.0,0.0,44,0,0.0,4244,0.0,9,5,4229,0.0,1.06,0,9.75,2.3,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
1844352110838818,2025-10-15 00:00:00,10,21,1.6,529,104,37,0.0,0.0,99,0,0.0,7137,0.0,34,1,7077,0.0,1.2,0,16.75,2.35,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
1844352110838818,2025-10-10 00:00:00,19,27,1.63,631,149,56,0.0,0.0,148,0,0.0,9093,0.0,52,8,9017,0.0,1.26,0,19.38,2.13,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
1844352110838818,2025-10-05 00:00:00,13,22,1.61,712,132,43,0.0,0.0,127,0,0.0,9891,0.0,39,7,9817,0.0,1.21,0,19.28,1.95,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
1844352110838818,2025-09-30 00:00:00,6,15,1.69,604,122,40,0.0,0.0,118,0,0.0,8600,0.0,37,3,8531,0.0,1.19,0,21.55,2.51,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
1844350458030129,2025-10-14 00:00:00,26,37,1.51,557,89,83,0.0,0.0,89,0,0.0,7536,0.0,33,20,7475,0.0,1.2,0,16.85,2.24,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
1844350458030129,2025-10-09 00:00:00,30,48,1.52,599,118,120,0.0,0.0,115,0,0.0,7737,0.0,36,12,7670,0.0,1.23,0,17.83,2.3,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
1844350458030129,2025-10-04 00:00:00,23,45,1.48,668,108,100,0.0,0.0,110,0,0.0,9524,0.0,28,16,9466,0.0,1.17,0,18.92,1.99,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
1844350458030129,2025-09-29 00:00:00,14,33,1.59,633,93,87,0.0,0.0,93,0,0.0,8311,0.0,28,9,8262,0.0,1.17,0,20.62,2.48,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
1844352110838818,2025-10-04 00:00:00,10,18,1.58,721,144,49,0.0,0.0,141,0,0.0,9818,0.0,50,3,9742,0.0,1.2,0,19.55,1.99,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
1844352110838818,2025-09-29 00:00:00,16,26,1.79,570,106,43,0.0,0.0,102,0,0.0,8791,0.0,43,6,8724,0.0,1.22,0,21.92,2.49,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
1844352110838818,2025-10-14 00:00:00,9,16,1.63,550,125,46,0.0,0.0,123,0,0.0,7700,0.0,43,3,7644,0.0,1.22,0,17.09,2.22,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
1844352110838818,2025-10-09 00:00:00,11,22,1.96,655,135,47,0.0,0.0,135,0,0.0,8229,0.0,50,8,8162,0.0,1.49,0,18.93,2.3,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
1811358948673554,2025-09-27 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Tráfego - App instal - NS,TRAFFIC
1844352110838818,2025-10-07 00:00:00,9,22,1.61,686,117,41,0.0,0.0,117,0,0.0,8826,0.0,43,2,8738,0.0,1.23,0,19.67,2.23,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
1844352110838818,2025-10-02 00:00:00,13,28,1.86,834,153,56,0.0,0.0,154,0,0.0,9651,0.0,52,6,9553,0.0,1.34,0,21.02,2.18,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
1844352110838818,2025-09-27 00:00:00,8,17,1.93,534,100,39,0.0,0.0,96,0,0.0,8998,0.0,31,5,8946,0.0,1.16,0,21.78,2.42,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
1844352110838818,2025-10-17 00:00:00,8,17,1.47,426,85,34,0.0,0.0,85,0,0.0,7279,0.0,29,4,7229,0.0,1.17,0,16.62,2.28,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
1844352110838818,2025-10-12 00:00:00,8,16,1.57,601,120,38,0.0,0.0,119,0,0.0,8985,0.0,31,4,8930,0.0,1.16,0,17.73,1.97,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
1844350458030129,2025-10-17 00:00:00,14,31,1.47,538,93,92,0.0,0.0,94,0,0.0,7365,0.0,31,11,7313,0.0,1.2,0,16.97,2.3,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
1844350458030129,2025-10-12 00:00:00,24,31,1.47,571,84,90,0.0,0.0,82,0,0.0,8651,0.0,23,12,8603,0.0,1.13,0,17.13,1.98,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
1844350458030129,2025-10-07 00:00:00,19,34,1.58,713,107,101,0.0,0.0,105,0,0.0,8242,0.0,26,13,8188,0.0,1.29,0,18.34,2.23,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
1844350458030129,2025-10-02 00:00:00,34,59,1.7,778,131,143,0.0,0.0,130,0,0.0,9035,0.0,44,23,8962,0.0,1.33,0,19.73,2.18,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
1844350458030129,2025-09-27 00:00:00,18,34,1.73,539,96,86,0.0,0.0,95,0,0.0,8469,0.0,21,8,8427,0.0,1.11,0,20.51,2.42,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
1844352110838818,2025-10-16 00:00:00,9,14,1.6,494,103,40,0.0,0.0,101,0,0.0,7088,0.0,34,5,7030,0.0,1.22,0,16.88,2.38,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
1844352110838818,2025-10-11 00:00:00,6,19,1.56,581,118,43,0.0,0.0,119,0,0.0,8739,0.0,38,2,8669,0.0,1.15,0,17.74,2.03,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
1844352110838818,2025-10-06 00:00:00,14,25,1.72,719,145,50,0.0,0.0,138,0,0.0,9138,0.0,46,10,9074,0.0,1.32,0,19.02,2.08,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
1844352110838818,2025-10-01 00:00:00,13,29,1.84,797,166,61,0.0,0.0,161,0,0.0,9848,0.0,60,5,9733,0.0,1.29,0,20.69,2.1,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
1844352110838818,2025-09-26 00:00:00,5,9,2.04,276,47,18,0.0,0.0,47,0,0.0,4555,0.0,16,3,4527,0.0,1.14,0,10.4,2.28,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
1806749763596289,2025-09-18 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,NSpromopais24,TRAFFIC
1844350458030129,2025-10-15 00:00:00,21,39,1.58,514,97,79,0.0,0.0,95,0,0.0,6785,0.0,26,12,6734,0.0,1.26,0,15.95,2.35,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
1844350458030129,2025-10-10 00:00:00,15,30,1.36,570,83,99,0.0,0.0,85,0,0.0,8473,0.0,21,11,8424,0.0,1.11,0,18.2,2.15,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
1844350458030129,2025-10-05 00:00:00,21,39,1.47,653,102,116,0.0,0.0,100,0,0.0,9346,0.0,28,14,9298,0.0,1.17,0,18.23,1.95,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
1844350458030129,2025-09-30 00:00:00,19,45,1.62,636,107,99,0.0,0.0,104,0,0.0,7984,0.0,22,10,7925,0.0,1.23,0,20.01,2.51,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
1847431562326049,2025-11-11 00:00:00,3,7,1.48,86,26,10,0.0,0.0,26,0,0.0,900,0.0,11,2,894,0.0,1.47,0,2.59,2.88,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1847431714944034,2025-11-02 00:00:00,13,25,1.2,683,70,47,0.0,0.0,78,21,0.0,6599,0.59,28,10,6557,0.32,1.18,0,12.37,1.87,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1847432144410706,2025-11-13 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1847429807403074,2025-11-14 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
1847431181554881,2025-11-06 00:00:00,96,139,3.45,1110,308,266,0.0,0.0,278,0,0.0,2893,0.0,111,66,2855,0.0,3.37,0,12.02,4.15,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
1844352110838818,2025-10-23 00:00:00,5,6,1.4,248,55,18,0.0,0.0,57,0,0.0,4207,0.0,21,1,4178,0.0,1.11,0,10.78,2.56,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
1847431714944034,2025-11-09 00:00:00,10,18,1.29,520,56,43,0.0,0.0,57,5,0.0,5128,2.44,22,8,5101,0.1,1.28,0,12.18,2.38,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1847432144410706,2025-10-30 00:00:00,10,19,1.14,237,57,40,0.0,0.0,55,0,0.0,2895,0.0,22,1,2878,0.0,1.15,0,6.31,2.18,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1848504928619618,2025-11-15 00:00:00,1616,1748,8.4,2179,1691,2162,0.0,0.0,2219,741,0.0,7169,0.06,1735,1284,5234,10.34,5.61,0,40.9,5.71,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1847429807403074,2025-11-01 00:00:00,583,969,5.3,4590,2486,2494,0.0,0.0,2268,0,0.0,7986,0.0,592,274,7956,0.0,4.91,0,26.17,3.28,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
1844350458030129,2025-10-26 00:00:00,1,3,1.1,45,6,6,0.0,0.0,6,0,0.0,825,0.0,1,1,824,0.0,0.98,0,1.63,1.98,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
1847431181554881,2025-11-13 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
1847431562326049,2025-11-05 00:00:00,5,14,1.31,370,138,48,0.0,0.0,139,0,0.0,4223,0.0,52,0,4173,0.0,1.3,0,9.93,2.35,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1847431714944034,2025-11-16 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1847432144410706,2025-11-06 00:00:00,9,17,1.09,333,60,41,0.0,0.0,60,0,0.0,4834,0.0,26,5,4800,0.0,1.09,0,10.73,2.22,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1847429807403074,2025-11-08 00:00:00,104,171,4.48,817,380,411,0.0,0.0,323,1,0.0,1469,4.81,104,42,1451,0.07,4.41,0,4.81,3.27,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
1844352110838818,2025-10-24 00:00:00,0,0,1.27,86,17,4,0.0,0.0,17,0,0.0,1266,0.0,3,0,1250,0.0,1.08,0,3.03,2.39,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
1847431714944034,2025-11-01 00:00:00,12,19,1.17,707,63,47,0.0,0.0,70,15,0.0,6824,0.92,28,9,6758,0.22,1.15,0,13.77,2.02,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1847431181554881,2025-11-05 00:00:00,113,169,3.29,1395,360,320,0.0,0.0,326,1,0.0,3443,11.3,139,73,3416,0.03,3.23,0,11.3,3.28,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
1847431562326049,2025-11-12 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1847432144410706,2025-11-07 00:00:00,8,13,1.12,298,55,38,0.0,0.0,52,0,0.0,4500,0.0,18,3,4466,0.0,1.08,0,10.25,2.28,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1848504162177105,2025-11-14 00:00:00,86,158,1.09,569,118,379,0.0,0.0,118,15,0.0,10467,2.53,52,48,10360,0.14,1.01,0,37.95,3.63,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1844350458030129,2025-10-27 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
1847431714944034,2025-11-08 00:00:00,6,13,1.15,537,61,42,0.0,0.0,67,14,0.0,5359,0.88,19,4,5324,0.26,1.13,0,12.25,2.29,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1847431181554881,2025-11-12 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
1847431562326049,2025-10-30 00:00:00,4,10,1.2,175,59,23,0.0,0.0,57,0,0.0,2422,0.0,23,0,2409,0.0,1.2,0,5.38,2.22,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1848504928619618,2025-11-14 00:00:00,2051,2251,17.06,2809,2248,2790,0.0,0.0,3088,1319,0.0,6490,0.04,2567,1797,4596,20.32,8.43,0,52.44,8.08,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1847431714944034,2025-11-15 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1847432144410706,2025-10-31 00:00:00,24,35,1.2,455,100,72,0.0,0.0,99,0,0.0,5863,0.0,43,9,5822,0.0,1.16,0,13.7,2.34,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1844350458030129,2025-10-20 00:00:00,16,28,1.41,417,70,70,0.0,0.0,70,0,0.0,6475,0.0,28,10,6430,0.0,1.11,0,14.55,2.25,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
1847431181554881,2025-10-30 00:00:00,65,90,4.72,821,184,173,0.0,0.0,168,0,0.0,1601,0.0,68,42,1592,0.0,4.28,0,6.02,3.76,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
1847429807403074,2025-11-02 00:00:00,632,1027,5.25,4392,2266,2498,0.0,0.0,2054,0,0.0,7222,0.0,588,301,7185,0.0,5.06,0,23.77,3.29,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
1848504162177105,2025-11-13 00:00:00,87,156,1.1,568,123,405,0.0,0.0,129,14,0.0,11006,2.75,68,61,10907,0.13,0.99,0,38.47,3.5,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1847431562326049,2025-11-06 00:00:00,13,14,1.36,299,107,32,0.0,0.0,108,0,0.0,3883,0.0,33,3,3858,0.0,1.35,0,9.09,2.34,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1844350458030129,2025-10-18 00:00:00,12,20,2.84,405,66,72,0.0,0.0,65,0,0.0,7200,0.0,16,8,7156,0.0,2.17,0,15.41,2.14,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
1847429807403074,2025-10-30 00:00:00,356,560,5.99,2011,1157,1285,0.0,0.0,1053,0,0.0,3181,0.0,312,176,3170,0.0,5.56,0,14.32,4.5,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
1847431181554881,2025-11-01 00:00:00,135,188,3.85,1286,411,360,0.0,0.0,387,0,0.0,2988,0.0,167,89,2971,0.0,3.78,0,11.64,3.9,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
1847431562326049,2025-11-13 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1847431714944034,2025-11-04 00:00:00,9,16,1.19,653,78,52,0.0,0.0,86,10,0.0,5704,1.3,22,6,5643,0.18,1.18,0,12.98,2.28,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1847432144410706,2025-11-04 00:00:00,29,40,2.11,465,109,75,0.0,0.0,104,0,0.0,5320,0.0,44,13,5281,0.0,2.09,0,12.02,2.26,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1847429807403074,2025-11-06 00:00:00,429,662,4.93,3045,1520,1673,0.0,0.0,1356,0,0.0,5560,0.0,404,198,5517,0.0,4.7,0,20.41,3.67,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
1847431181554881,2025-11-08 00:00:00,92,123,3.91,1195,281,240,0.0,0.0,257,0,0.0,2927,0.0,104,62,2885,0.0,3.83,0,10.3,3.52,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
1847431562326049,2025-10-31 00:00:00,6,14,1.19,300,113,41,0.0,0.0,112,0,0.0,4494,0.0,42,0,4454,0.0,1.16,0,10.9,2.43,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1847432144410706,2025-11-11 00:00:00,4,8,1.24,74,16,12,0.0,0.0,13,0,0.0,902,0.0,7,1,895,0.0,1.24,0,2.46,2.73,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1847431714944034,2025-11-11 00:00:00,0,0,1.09,130,9,6,0.0,0.0,8,1,0.0,1216,3.37,0,0,1203,0.08,1.09,0,3.37,2.77,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1844350458030129,2025-10-19 00:00:00,15,24,1.38,424,70,79,0.0,0.0,70,0,0.0,6808,0.0,25,10,6769,0.0,1.08,0,14.5,2.13,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
1847431181554881,2025-10-31 00:00:00,125,180,3.79,1351,352,319,0.0,0.0,316,0,0.0,2901,0.0,135,84,2885,0.0,3.63,0,13.21,4.55,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
1847432144410706,2025-11-12 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1847431562326049,2025-11-07 00:00:00,2,8,1.16,239,77,22,0.0,0.0,78,0,0.0,3489,0.0,25,0,3462,0.0,1.12,0,8.37,2.4,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1844352110838818,2025-10-22 00:00:00,7,14,1.47,325,64,26,0.0,0.0,61,0,0.0,4832,0.0,25,2,4786,0.0,1.16,0,12.6,2.61,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
1847431714944034,2025-11-03 00:00:00,10,16,1.21,653,68,44,0.0,0.0,70,7,0.0,5747,1.71,21,8,5706,0.12,1.2,0,12.0,2.09,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1847431181554881,2025-11-07 00:00:00,92,138,3.52,1078,289,253,0.0,0.0,255,0,0.0,2650,0.0,103,65,2628,0.0,3.45,0,11.51,4.34,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
1847431562326049,2025-11-14 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1847429807403074,2025-10-31 00:00:00,528,832,5.71,3695,2125,2125,0.0,0.0,1936,0,0.0,6344,0.0,535,233,6316,0.0,5.33,0,25.59,4.03,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
1848504928619618,2025-11-16 00:00:00,1790,1917,13.74,2370,1900,2399,0.0,0.0,2664,1038,0.0,6903,0.04,2173,1501,4404,15.04,7.59,0,44.71,6.48,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1848504162177105,2025-11-12 00:00:00,96,154,1.17,557,130,431,0.0,0.0,132,21,0.0,11709,1.83,72,67,11575,0.18,0.99,0,38.42,3.28,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1847431714944034,2025-11-10 00:00:00,12,19,1.54,514,47,41,0.0,0.0,49,9,0.0,4977,1.38,23,8,4932,0.18,1.52,0,12.38,2.49,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1847432144410706,2025-11-05 00:00:00,21,30,1.26,448,107,77,0.0,0.0,107,0,0.0,5280,0.0,46,9,5244,0.0,1.24,0,11.89,2.25,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1844350458030129,2025-10-25 00:00:00,3,14,1.25,250,32,38,0.0,0.0,31,0,0.0,4005,0.0,5,2,3989,0.0,1.01,0,8.84,2.21,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
1847431181554881,2025-11-14 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
1847429807403074,2025-11-07 00:00:00,306,478,5.15,2408,1177,1224,0.0,0.0,1048,0,0.0,4552,0.0,312,128,4514,0.0,4.94,0,17.44,3.83,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
1847431562326049,2025-11-01 00:00:00,10,24,1.26,315,116,36,0.0,0.0,116,0,0.0,4792,0.0,37,3,4760,0.0,1.24,0,9.95,2.08,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1847431714944034,2025-11-12 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1844350458030129,2025-10-23 00:00:00,8,18,1.38,323,51,68,0.0,0.0,52,0,0.0,4788,0.0,16,7,4748,0.0,1.17,0,12.17,2.54,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
1847429807403074,2025-11-04 00:00:00,573,886,4.97,4447,2249,2381,0.0,0.0,1995,0,0.0,7963,0.0,557,250,7870,0.0,4.72,0,23.05,2.89,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
1847431562326049,2025-11-08 00:00:00,10,19,1.59,283,102,35,0.0,0.0,102,0,0.0,3832,0.0,35,2,3804,0.0,1.56,0,9.17,2.39,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1847432144410706,2025-11-03 00:00:00,16,35,1.29,507,104,78,0.0,0.0,101,0,0.0,5559,0.0,46,7,5499,0.0,1.28,0,11.51,2.07,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1847431714944034,2025-10-30 00:00:00,9,10,1.14,341,37,24,0.0,0.0,38,5,0.0,3156,1.39,12,2,3134,0.16,1.14,0,6.95,2.2,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1847432144410706,2025-11-09 00:00:00,10,19,1.18,260,56,37,0.0,0.0,55,0,0.0,3891,0.0,20,6,3861,0.0,1.16,0,8.86,2.28,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1847431181554881,2025-11-03 00:00:00,125,174,3.83,1443,369,349,0.0,0.0,348,0,0.0,3173,0.0,148,83,3118,0.0,3.64,0,11.56,3.64,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
1847431562326049,2025-11-15 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1847431714944034,2025-11-06 00:00:00,6,22,1.29,589,79,53,0.0,0.0,81,11,0.0,5745,1.18,24,3,5690,0.19,1.28,0,12.99,2.26,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1847432144410706,2025-11-16 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1848504162177105,2025-11-11 00:00:00,55,108,0.94,376,87,264,0.0,0.0,88,10,0.0,8013,2.72,38,35,7958,0.12,0.94,0,27.19,3.39,Nacoes Shopping,NS,ALC - NATAL 25,REACH
