stat_time_day,campaign_id,impressions,total_complete_payment_rate,shares,follows,clicks_on_music_disc,cpm,conversion,conversion_rate,cpc,profile_visits,likes,clicks,ctr,spend,cost_per_conversion,comments,shopping,shopping_sigla,campaign_name,objective_type
2025-07-08 00:00:00,1836365551154273,9639,0.0,0,4,0,1.96,0,0.0,0.0,17,9,0,0.0,18.85,0.0,0,Nacoes Shopping,NS,ALC - Villa - Vinicius Camilo ,REACH
2025-07-20 00:00:00,1837986374341105,6809,0.0,0,1,0,2.37,0,0.0,0.0,11,9,0,0.0,16.14,0.0,0,Nacoes Shopping,NS,Alcance - Tres porquinhos ,REACH
2025-07-15 00:00:00,1836365112269874,9003,0.0,1,3,0,1.99,0,0.0,0.0,12,19,0,0.0,17.91,0.0,0,Nacoes Shopping,NS,ALC - planet games,REACH
2025-07-17 00:00:00,1837825011433617,6656,0.0,0,1,0,1.93,0,0.0,0.0,7,3,0,0.0,12.83,0.0,0,Nacoes Shopping,NS,Alcance - Copo smurf ,REACH
2025-07-21 00:00:00,1836365551154273,9002,0.0,0,0,0,1.97,0,0.0,0.0,16,8,0,0.0,17.74,0.0,1,Nacoes Shopping,NS,ALC - Villa - Vinicius Camilo ,REACH
2025-07-01 00:00:00,1836365551154273,5144,0.0,1,1,0,1.6,0,0.0,0.0,9,8,0,0.0,8.22,0.0,2,Nacoes Shopping,NS,ALC - Villa - Vinicius Camilo ,REACH
2025-06-29 00:00:00,1836105652221986,5137,0.0,0,0,0,2.56,0,0.0,0.0,4,5,0,0.0,13.13,0.0,0,Nacoes Shopping,NS,ALC - Cafés,REACH
2025-07-21 00:00:00,1837827299194945,9908,0.0,4,1,0,2.16,0,0.0,0.0,27,38,0,0.0,21.41,0.0,0,Nacoes Shopping,NS,ALC - Cafés ,REACH
2025-06-27 00:00:00,1834189805149297,1084,0.0,0,0,0,2.73,0,0.0,0.0,0,0,0,0.0,2.96,0.0,0,Nacoes Shopping,NS,Alcance - Menu Mamma Mia,REACH
2025-07-05 00:00:00,1836365551154273,9822,0.0,1,2,0,1.97,0,0.0,0.0,26,17,0,0.0,19.34,0.0,0,Nacoes Shopping,NS,ALC - Villa - Vinicius Camilo ,REACH
2025-07-21 00:00:00,1837825011433617,5836,0.0,0,1,0,2.02,0,0.0,0.0,14,5,0,0.0,11.78,0.0,0,Nacoes Shopping,NS,Alcance - Copo smurf ,REACH
2025-07-17 00:00:00,1836365112269874,8480,0.0,0,1,0,2.13,0,0.0,0.0,18,25,0,0.0,18.05,0.0,0,Nacoes Shopping,NS,ALC - planet games,REACH
2025-07-19 00:00:00,1837825955991570,1488,0.0,2,13,0,11.22,0,0.0,0.0,3,24,0,0.0,16.69,0.0,0,Nacoes Shopping,NS,Interação com a comunidade - Festa junina pet,ENGAGEMENT
2025-07-03 00:00:00,1836105652221986,5555,0.0,0,0,0,2.06,0,0.0,0.0,13,7,0,0.0,11.45,0.0,0,Nacoes Shopping,NS,ALC - Cafés,REACH
2025-07-16 00:00:00,1836105652221986,2482,0.0,0,1,0,2.09,0,0.0,0.0,4,1,0,0.0,5.19,0.0,0,Nacoes Shopping,NS,ALC - Cafés,REACH
2025-07-04 00:00:00,1836365112269874,9489,0.0,2,1,0,2.02,0,0.0,0.0,26,23,0,0.0,19.21,0.0,1,Nacoes Shopping,NS,ALC - planet games,REACH
2025-07-12 00:00:00,1836365551154273,9027,0.0,0,0,0,2.01,0,0.0,0.0,18,10,0,0.0,18.18,0.0,4,Nacoes Shopping,NS,ALC - Villa - Vinicius Camilo ,REACH
2025-07-10 00:00:00,1836105652221986,5223,0.0,0,1,0,2.05,0,0.0,0.0,9,6,0,0.0,10.7,0.0,0,Nacoes Shopping,NS,ALC - Cafés,REACH
2025-07-04 00:00:00,1815433202016337,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Traffic - Natal 2,TRAFFIC
2025-07-11 00:00:00,1836365112269874,9147,0.0,0,7,0,2.02,0,0.0,0.0,9,27,0,0.0,18.51,0.0,0,Nacoes Shopping,NS,ALC - planet games,REACH
2025-06-27 00:00:00,1836105652221986,1892,0.0,0,1,0,2.6,0,0.0,0.0,0,1,0,0.0,4.92,0.0,0,Nacoes Shopping,NS,ALC - Cafés,REACH
2025-07-17 00:00:00,1836105652221986,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,ALC - Cafés,REACH
2025-07-03 00:00:00,1836365112269874,8416,0.0,2,3,0,1.98,0,0.0,0.0,19,22,0,0.0,16.68,0.0,3,Nacoes Shopping,NS,ALC - planet games,REACH
2025-07-19 00:00:00,1836365551154273,8280,0.0,0,1,0,2.22,0,0.0,0.0,14,8,0,0.0,18.37,0.0,1,Nacoes Shopping,NS,ALC - Villa - Vinicius Camilo ,REACH
2025-07-13 00:00:00,1836365551154273,9136,0.0,0,2,0,1.98,0,0.0,0.0,25,12,0,0.0,18.07,0.0,1,Nacoes Shopping,NS,ALC - Villa - Vinicius Camilo ,REACH
2025-07-10 00:00:00,1836365112269874,8917,0.0,0,5,0,2.07,0,0.0,0.0,13,18,0,0.0,18.42,0.0,0,Nacoes Shopping,NS,ALC - planet games,REACH
2025-07-20 00:00:00,1837825955991570,1422,0.0,0,2,0,9.51,0,0.0,0.0,1,24,0,0.0,13.53,0.0,0,Nacoes Shopping,NS,Interação com a comunidade - Festa junina pet,ENGAGEMENT
2025-07-16 00:00:00,1837823875988513,3175,0.0,0,0,0,1.98,0,0.0,0.0,3,4,0,0.0,6.3,0.0,0,Nacoes Shopping,NS,ALC -  tendência athleisure ,REACH
2025-07-06 00:00:00,1836365551154273,9816,0.0,0,0,0,1.97,0,0.0,0.0,16,10,0,0.0,19.31,0.0,1,Nacoes Shopping,NS,ALC - Villa - Vinicius Camilo ,REACH
2025-07-04 00:00:00,1836105652221986,6159,0.0,0,0,0,1.95,0,0.0,0.0,8,1,0,0.0,11.98,0.0,0,Nacoes Shopping,NS,ALC - Cafés,REACH
2025-06-22 00:00:00,1834189805149297,3925,0.0,0,0,0,2.07,0,0.0,0.0,4,3,0,0.0,8.13,0.0,0,Nacoes Shopping,NS,Alcance - Menu Mamma Mia,REACH
2025-07-21 00:00:00,1837823875988513,5485,0.0,0,0,0,2.02,0,0.0,0.0,4,3,0,0.0,11.08,0.0,0,Nacoes Shopping,NS,ALC -  tendência athleisure ,REACH
2025-07-12 00:00:00,1836365112269874,9462,0.0,0,1,0,1.94,0,0.0,0.0,14,16,0,0.0,18.39,0.0,0,Nacoes Shopping,NS,ALC - planet games,REACH
2025-07-10 00:00:00,1836365551154273,8968,0.0,0,1,0,2.11,0,0.0,0.0,16,8,0,0.0,18.88,0.0,0,Nacoes Shopping,NS,ALC - Villa - Vinicius Camilo ,REACH
2025-07-08 00:00:00,1836105652221986,5681,0.0,1,0,0,1.93,0,0.0,0.0,6,4,0,0.0,10.98,0.0,0,Nacoes Shopping,NS,ALC - Cafés,REACH
2025-07-01 00:00:00,1836105652221986,6725,0.0,0,0,0,1.76,0,0.0,0.0,7,2,0,0.0,11.81,0.0,0,Nacoes Shopping,NS,ALC - Cafés,REACH
2025-07-19 00:00:00,1837825011433617,6630,0.0,1,1,0,2.01,0,0.0,0.0,11,5,0,0.0,13.33,0.0,0,Nacoes Shopping,NS,Alcance - Copo smurf ,REACH
2025-07-19 00:00:00,1836365112269874,8452,0.0,0,0,0,2.15,0,0.0,0.0,16,12,0,0.0,18.14,0.0,1,Nacoes Shopping,NS,ALC - planet games,REACH
2025-07-17 00:00:00,1836365551154273,8206,0.0,0,2,0,2.19,0,0.0,0.0,17,8,0,0.0,17.99,0.0,1,Nacoes Shopping,NS,ALC - Villa - Vinicius Camilo ,REACH
2025-07-15 00:00:00,1836105652221986,5110,0.0,0,0,0,2.01,0,0.0,0.0,6,3,0,0.0,10.29,0.0,0,Nacoes Shopping,NS,ALC - Cafés,REACH
2025-07-19 00:00:00,1837827299194945,10748,0.0,1,4,0,2.11,0,0.0,0.0,18,30,0,0.0,22.73,0.0,0,Nacoes Shopping,NS,ALC - Cafés ,REACH
2025-06-28 00:00:00,1834189805149297,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance - Menu Mamma Mia,REACH
2025-07-06 00:00:00,1836365112269874,10143,0.0,0,3,0,1.94,0,0.0,0.0,23,18,0,0.0,19.69,0.0,0,Nacoes Shopping,NS,ALC - planet games,REACH
2025-07-02 00:00:00,1836105652221986,5891,0.0,0,1,0,1.91,0,0.0,0.0,8,6,0,0.0,11.23,0.0,0,Nacoes Shopping,NS,ALC - Cafés,REACH
2025-07-20 00:00:00,1837825011433617,6365,0.0,0,2,0,1.98,0,0.0,0.0,10,2,0,0.0,12.62,0.0,0,Nacoes Shopping,NS,Alcance - Copo smurf ,REACH
2025-07-18 00:00:00,1837825955991570,1493,0.0,1,10,0,9.22,0,0.0,0.0,4,23,0,0.0,13.77,0.0,0,Nacoes Shopping,NS,Interação com a comunidade - Festa junina pet,ENGAGEMENT
2025-07-04 00:00:00,1836365551154273,9427,0.0,1,2,0,2.06,0,0.0,0.0,20,7,0,0.0,19.44,0.0,0,Nacoes Shopping,NS,ALC - Villa - Vinicius Camilo ,REACH
2025-07-18 00:00:00,1836365112269874,8415,0.0,0,3,0,2.17,0,0.0,0.0,20,21,0,0.0,18.27,0.0,1,Nacoes Shopping,NS,ALC - planet games,REACH
2025-07-20 00:00:00,1837827299194945,10770,0.0,1,7,0,2.08,0,0.0,0.0,21,29,0,0.0,22.39,0.0,0,Nacoes Shopping,NS,ALC - Cafés ,REACH
2025-07-18 00:00:00,1836365551154273,8269,0.0,0,1,0,2.21,0,0.0,0.0,10,7,0,0.0,18.24,0.0,1,Nacoes Shopping,NS,ALC - Villa - Vinicius Camilo ,REACH
2025-07-05 00:00:00,1836365112269874,10192,0.0,1,4,0,1.93,0,0.0,0.0,25,28,0,0.0,19.71,0.0,1,Nacoes Shopping,NS,ALC - planet games,REACH
2025-07-09 00:00:00,1836105652221986,5357,0.0,0,0,0,2.03,0,0.0,0.0,12,4,0,0.0,10.88,0.0,0,Nacoes Shopping,NS,ALC - Cafés,REACH
2025-07-11 00:00:00,1836365551154273,9156,0.0,0,1,0,2.09,0,0.0,0.0,21,14,0,0.0,19.15,0.0,1,Nacoes Shopping,NS,ALC - Villa - Vinicius Camilo ,REACH
2025-07-07 00:00:00,1836365112269874,10052,0.0,3,3,0,1.92,0,0.0,0.0,20,23,0,0.0,19.28,0.0,0,Nacoes Shopping,NS,ALC - planet games,REACH
2025-07-15 00:00:00,1836365551154273,8976,0.0,0,1,0,2.02,0,0.0,0.0,12,9,0,0.0,18.16,0.0,0,Nacoes Shopping,NS,ALC - Villa - Vinicius Camilo ,REACH
2025-07-13 00:00:00,1836105652221986,6099,0.0,0,0,0,1.7,0,0.0,0.0,8,3,0,0.0,10.39,0.0,0,Nacoes Shopping,NS,ALC - Cafés,REACH
2025-07-19 00:00:00,1837986374341105,31891,0.0,6,8,0,2.41,0,0.0,0.0,67,37,0,0.0,76.97,0.0,0,Nacoes Shopping,NS,Alcance - Tres porquinhos ,REACH
2025-07-06 00:00:00,1836105652221986,6724,0.0,0,1,0,1.71,0,0.0,0.0,7,9,0,0.0,11.52,0.0,0,Nacoes Shopping,NS,ALC - Cafés,REACH
2025-07-19 00:00:00,1837823875988513,5922,0.0,0,0,0,2.03,0,0.0,0.0,8,8,0,0.0,12.0,0.0,0,Nacoes Shopping,NS,ALC -  tendência athleisure ,REACH
2025-07-14 00:00:00,1836365112269874,10043,0.0,0,1,0,1.87,0,0.0,0.0,14,11,0,0.0,18.79,0.0,0,Nacoes Shopping,NS,ALC - planet games,REACH
2025-07-02 00:00:00,1836365551154273,4481,0.0,1,1,0,1.73,0,0.0,0.0,7,11,0,0.0,7.74,0.0,0,Nacoes Shopping,NS,ALC - Villa - Vinicius Camilo ,REACH
2025-07-16 00:00:00,1837825955991570,469,0.0,0,8,0,14.14,0,0.0,0.0,3,19,0,0.0,6.63,0.0,0,Nacoes Shopping,NS,Interação com a comunidade - Festa junina pet,ENGAGEMENT
2025-06-30 00:00:00,1836105652221986,5208,0.0,0,0,0,2.54,0,0.0,0.0,6,5,0,0.0,13.22,0.0,0,Nacoes Shopping,NS,ALC - Cafés,REACH
2025-07-18 00:00:00,1837825011433617,6569,0.0,1,0,0,2.0,0,0.0,0.0,11,10,0,0.0,13.12,0.0,0,Nacoes Shopping,NS,Alcance - Copo smurf ,REACH
2025-07-17 00:00:00,1837827299194945,11330,0.0,2,0,0,2.01,0,0.0,0.0,17,22,0,0.0,22.75,0.0,1,Nacoes Shopping,NS,ALC - Cafés ,REACH
2025-07-21 00:00:00,1836365112269874,8981,0.0,0,4,0,1.93,0,0.0,0.0,14,15,0,0.0,17.36,0.0,0,Nacoes Shopping,NS,ALC - planet games,REACH
2025-06-23 00:00:00,1834189805149297,3387,0.0,0,0,0,2.22,0,0.0,0.0,5,1,0,0.0,7.51,0.0,0,Nacoes Shopping,NS,Alcance - Menu Mamma Mia,REACH
2025-07-01 00:00:00,1836365112269874,5151,0.0,0,3,0,1.59,0,0.0,0.0,3,13,0,0.0,8.18,0.0,0,Nacoes Shopping,NS,ALC - planet games,REACH
2025-07-07 00:00:00,1836105652221986,5977,0.0,0,0,0,1.86,0,0.0,0.0,5,4,0,0.0,11.12,0.0,0,Nacoes Shopping,NS,ALC - Cafés,REACH
2025-07-20 00:00:00,1837823875988513,5801,0.0,0,1,0,1.98,0,0.0,0.0,11,5,0,0.0,11.51,0.0,0,Nacoes Shopping,NS,ALC -  tendência athleisure ,REACH
2025-07-09 00:00:00,1836365551154273,8846,0.0,0,2,0,2.08,0,0.0,0.0,12,12,0,0.0,18.38,0.0,2,Nacoes Shopping,NS,ALC - Villa - Vinicius Camilo ,REACH
2025-07-17 00:00:00,1831563577497601,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance - Promo mães,REACH
2025-07-13 00:00:00,1836365112269874,9314,0.0,1,5,0,1.91,0,0.0,0.0,23,25,0,0.0,17.79,0.0,0,Nacoes Shopping,NS,ALC - planet games,REACH
2025-07-18 00:00:00,1837986374341105,24196,0.0,0,4,0,2.35,0,0.0,0.0,45,36,0,0.0,56.89,0.0,1,Nacoes Shopping,NS,Alcance - Tres porquinhos ,REACH
2025-07-03 00:00:00,1836365551154273,8433,0.0,0,1,0,2.01,0,0.0,0.0,24,12,0,0.0,16.99,0.0,1,Nacoes Shopping,NS,ALC - Villa - Vinicius Camilo ,REACH
2025-07-17 00:00:00,1837825955991570,1040,0.0,0,11,0,10.85,0,0.0,0.0,2,32,0,0.0,11.28,0.0,0,Nacoes Shopping,NS,Interação com a comunidade - Festa junina pet,ENGAGEMENT
2025-07-20 00:00:00,1836365112269874,8564,0.0,2,3,0,2.09,0,0.0,0.0,24,21,0,0.0,17.9,0.0,0,Nacoes Shopping,NS,ALC - planet games,REACH
2025-06-30 00:00:00,1836365112269874,2402,0.0,0,1,0,2.14,0,0.0,0.0,5,4,0,0.0,5.13,0.0,1,Nacoes Shopping,NS,ALC - planet games,REACH
2025-07-16 00:00:00,1836365551154273,8603,0.0,0,1,0,2.16,0,0.0,0.0,22,10,0,0.0,18.58,0.0,0,Nacoes Shopping,NS,ALC - Villa - Vinicius Camilo ,REACH
2025-07-18 00:00:00,1837827299194945,10963,0.0,3,2,0,2.12,0,0.0,0.0,22,39,0,0.0,23.21,0.0,1,Nacoes Shopping,NS,ALC - Cafés ,REACH
2025-06-24 00:00:00,1834189805149297,2885,0.0,0,0,0,2.42,0,0.0,0.0,4,2,0,0.0,6.99,0.0,0,Nacoes Shopping,NS,Alcance - Menu Mamma Mia,REACH
2025-07-14 00:00:00,1836105652221986,5722,0.0,0,0,0,1.81,0,0.0,0.0,8,2,0,0.0,10.37,0.0,0,Nacoes Shopping,NS,ALC - Cafés,REACH
2025-08-06 00:00:00,1839172523773954,8448,0.0,1,3,0,2.21,0,0.0,0.0,14,8,0,0.0,18.68,0.0,0,Nacoes Shopping,NS,ALC - Conteúdos  de Julho/Ago ,REACH
2025-07-31 00:00:00,1837823875988513,261,0.0,0,0,0,1.95,0,0.0,0.0,2,0,0,0.0,0.51,0.0,0,Nacoes Shopping,NS,ALC -  tendência athleisure ,REACH
2025-07-22 00:00:00,1836365112269874,8301,0.0,0,1,0,2.03,0,0.0,0.0,11,15,0,0.0,16.81,0.0,0,Nacoes Shopping,NS,ALC - planet games,REACH
2025-08-07 00:00:00,1839171851594785,8992,0.0,0,5,0,2.09,0,0.0,0.0,29,12,0,0.0,18.76,0.0,1,Nacoes Shopping,NS,Alcance - Copo Stitch ,REACH
2025-07-29 00:00:00,1837825011433617,2817,0.0,0,0,0,2.07,0,0.0,0.0,4,3,0,0.0,5.84,0.0,0,Nacoes Shopping,NS,Alcance - Copo smurf ,REACH
2025-07-24 00:00:00,1837823875988513,5382,0.0,0,0,0,1.99,0,0.0,0.0,6,4,0,0.0,10.71,0.0,0,Nacoes Shopping,NS,ALC -  tendência athleisure ,REACH
2025-07-29 00:00:00,1836365112269874,5820,0.0,0,1,0,1.98,0,0.0,0.0,15,8,0,0.0,11.52,0.0,1,Nacoes Shopping,NS,ALC - planet games,REACH
2025-08-14 00:00:00,1839171851594785,8978,0.0,1,2,0,1.95,0,0.0,0.0,25,7,0,0.0,17.48,0.0,0,Nacoes Shopping,NS,Alcance - Copo Stitch ,REACH
2025-08-05 00:00:00,1806749763596289,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,NSpromopais24,TRAFFIC
2025-08-13 00:00:00,1839172523773954,8482,0.0,0,4,0,2.08,0,0.0,0.0,11,13,0,0.0,17.68,0.0,1,Nacoes Shopping,NS,ALC - Conteúdos  de Julho/Ago ,REACH
2025-07-23 00:00:00,1837825011433617,5998,0.0,0,3,0,2.03,0,0.0,0.0,3,4,0,0.0,12.16,0.0,0,Nacoes Shopping,NS,Alcance - Copo smurf ,REACH
2025-07-27 00:00:00,1836365551154273,6110,0.0,0,2,0,2.19,0,0.0,0.0,12,8,0,0.0,13.36,0.0,0,Nacoes Shopping,NS,ALC - Villa - Vinicius Camilo ,REACH
2025-07-29 00:00:00,1837827299194945,7546,0.0,1,2,0,2.15,0,0.0,0.0,12,15,0,0.0,16.19,0.0,0,Nacoes Shopping,NS,ALC - Cafés ,REACH
2025-08-20 00:00:00,1839172523773954,7046,0.0,0,1,0,2.34,0,0.0,0.0,10,6,0,0.0,16.46,0.0,0,Nacoes Shopping,NS,ALC - Conteúdos  de Julho/Ago ,REACH
2025-07-22 00:00:00,1837827299194945,9760,0.0,0,8,0,2.24,0,0.0,0.0,19,38,0,0.0,21.82,0.0,0,Nacoes Shopping,NS,ALC - Cafés ,REACH
2025-07-31 00:00:00,1839172523773954,5891,0.0,0,0,0,1.98,0,0.0,0.0,4,5,0,0.0,11.68,0.0,0,Nacoes Shopping,NS,ALC - Conteúdos  de Julho/Ago ,REACH
2025-08-01 00:00:00,1839171851594785,10353,0.0,0,5,0,1.96,0,0.0,0.0,37,23,0,0.0,20.28,0.0,7,Nacoes Shopping,NS,Alcance - Copo Stitch ,REACH
2025-07-25 00:00:00,1837823875988513,5015,0.0,0,0,0,2.09,0,0.0,0.0,10,0,0,0.0,10.47,0.0,0,Nacoes Shopping,NS,ALC -  tendência athleisure ,REACH
2025-07-30 00:00:00,1837825011433617,384,0.0,0,0,0,2.01,0,0.0,0.0,1,0,0,0.0,0.77,0.0,0,Nacoes Shopping,NS,Alcance - Copo smurf ,REACH
2025-08-13 00:00:00,1839171851594785,8468,0.0,0,4,0,2.08,0,0.0,0.0,36,22,0,0.0,17.59,0.0,4,Nacoes Shopping,NS,Alcance - Copo Stitch ,REACH
2025-07-30 00:00:00,1837827299194945,6690,0.0,1,0,0,2.14,0,0.0,0.0,18,14,0,0.0,14.33,0.0,1,Nacoes Shopping,NS,ALC - Cafés ,REACH
2025-07-28 00:00:00,1837825955991570,172,0.0,0,2,0,14.48,0,0.0,0.0,1,2,0,0.0,2.49,0.0,0,Nacoes Shopping,NS,Interação com a comunidade - Festa junina pet,ENGAGEMENT
2025-07-28 00:00:00,1836365112269874,6162,0.0,0,1,0,2.0,0,0.0,0.0,5,14,0,0.0,12.31,0.0,0,Nacoes Shopping,NS,ALC - planet games,REACH
2025-08-03 00:00:00,1836365551154273,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,ALC - Villa - Vinicius Camilo ,REACH
2025-08-12 00:00:00,1839172523773954,8349,0.0,0,0,0,2.11,0,0.0,0.0,10,12,0,0.0,17.65,0.0,0,Nacoes Shopping,NS,ALC - Conteúdos  de Julho/Ago ,REACH
2025-07-28 00:00:00,1836365551154273,6075,0.0,0,0,0,2.01,0,0.0,0.0,7,7,0,0.0,12.21,0.0,0,Nacoes Shopping,NS,ALC - Villa - Vinicius Camilo ,REACH
2025-08-19 00:00:00,1839172523773954,7296,0.0,1,0,0,2.26,0,0.0,0.0,8,4,0,0.0,16.51,0.0,0,Nacoes Shopping,NS,ALC - Conteúdos  de Julho/Ago ,REACH
2025-07-22 00:00:00,1837825955991570,701,0.0,0,1,0,9.66,0,0.0,0.0,0,9,0,0.0,6.77,0.0,0,Nacoes Shopping,NS,Interação com a comunidade - Festa junina pet,ENGAGEMENT
2025-08-20 00:00:00,1839171851594785,6726,0.0,0,4,0,2.36,0,0.0,0.0,15,5,0,0.0,15.85,0.0,1,Nacoes Shopping,NS,Alcance - Copo Stitch ,REACH
2025-07-31 00:00:00,1839171851594785,5862,0.0,0,3,0,2.13,0,0.0,0.0,26,17,0,0.0,12.48,0.0,2,Nacoes Shopping,NS,Alcance - Copo Stitch ,REACH
2025-07-23 00:00:00,1837827299194945,10839,0.0,1,5,0,2.15,0,0.0,0.0,20,31,0,0.0,23.28,0.0,1,Nacoes Shopping,NS,ALC - Cafés ,REACH
2025-08-01 00:00:00,1839172523773954,10594,0.0,0,2,0,1.89,0,0.0,0.0,11,13,0,0.0,19.99,0.0,0,Nacoes Shopping,NS,ALC - Conteúdos  de Julho/Ago ,REACH
2025-07-25 00:00:00,1836365551154273,6956,0.0,0,0,0,2.23,0,0.0,0.0,12,8,0,0.0,15.53,0.0,1,Nacoes Shopping,NS,ALC - Villa - Vinicius Camilo ,REACH
2025-07-22 00:00:00,1837986374341105,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance - Tres porquinhos ,REACH
2025-08-12 00:00:00,1839171851594785,8337,0.0,0,1,0,2.12,0,0.0,0.0,26,14,0,0.0,17.67,0.0,5,Nacoes Shopping,NS,Alcance - Copo Stitch ,REACH
2025-08-03 00:00:00,1837825011433617,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance - Copo smurf ,REACH
2025-07-29 00:00:00,1837823875988513,3615,0.0,0,0,0,2.09,0,0.0,0.0,4,3,0,0.0,7.57,0.0,0,Nacoes Shopping,NS,ALC -  tendência athleisure ,REACH
2025-07-24 00:00:00,1836365112269874,7852,0.0,0,3,0,2.13,0,0.0,0.0,17,13,0,0.0,16.72,0.0,0,Nacoes Shopping,NS,ALC - planet games,REACH
2025-08-19 00:00:00,1839171851594785,7226,0.0,0,3,0,2.27,0,0.0,0.0,17,13,0,0.0,16.37,0.0,1,Nacoes Shopping,NS,Alcance - Copo Stitch ,REACH
2025-08-08 00:00:00,1839172523773954,8493,0.0,0,2,0,2.17,0,0.0,0.0,10,9,0,0.0,18.41,0.0,0,Nacoes Shopping,NS,ALC - Conteúdos  de Julho/Ago ,REACH
2025-07-28 00:00:00,1837825011433617,3650,0.0,0,1,0,2.07,0,0.0,0.0,8,3,0,0.0,7.56,0.0,0,Nacoes Shopping,NS,Alcance - Copo smurf ,REACH
2025-08-03 00:00:00,1837827299194945,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,ALC - Cafés ,REACH
2025-08-01 00:00:00,1836365551154273,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,ALC - Villa - Vinicius Camilo ,REACH
2025-08-15 00:00:00,1839172523773954,8383,0.0,0,0,0,2.06,0,0.0,0.0,6,3,0,0.0,17.28,0.0,0,Nacoes Shopping,NS,ALC - Conteúdos  de Julho/Ago ,REACH
2025-07-27 00:00:00,1837827299194945,8740,0.0,1,2,0,2.17,0,0.0,0.0,10,20,0,0.0,18.99,0.0,0,Nacoes Shopping,NS,ALC - Cafés ,REACH
2025-07-26 00:00:00,1837825955991570,719,0.0,0,2,0,9.68,0,0.0,0.0,2,10,0,0.0,6.96,0.0,0,Nacoes Shopping,NS,Interação com a comunidade - Festa junina pet,ENGAGEMENT
2025-07-31 00:00:00,1836365112269874,561,0.0,1,0,0,2.28,0,0.0,0.0,0,0,0,0.0,1.28,0.0,0,Nacoes Shopping,NS,ALC - planet games,REACH
2025-07-22 00:00:00,1837823875988513,5418,0.0,0,0,0,2.14,0,0.0,0.0,9,2,0,0.0,11.59,0.0,0,Nacoes Shopping,NS,ALC -  tendência athleisure ,REACH
2025-08-06 00:00:00,1839171851594785,8356,0.0,1,2,0,2.22,0,0.0,0.0,26,21,0,0.0,18.58,0.0,8,Nacoes Shopping,NS,Alcance - Copo Stitch ,REACH
2025-07-30 00:00:00,1837823875988513,2347,0.0,0,0,0,2.08,0,0.0,0.0,4,1,0,0.0,4.89,0.0,0,Nacoes Shopping,NS,ALC -  tendência athleisure ,REACH
2025-08-18 00:00:00,1839171851594785,7493,0.0,1,2,0,2.14,0,0.0,0.0,21,10,0,0.0,16.04,0.0,5,Nacoes Shopping,NS,Alcance - Copo Stitch ,REACH
2025-07-23 00:00:00,1836365112269874,8073,0.0,0,3,0,2.1,0,0.0,0.0,14,15,0,0.0,16.98,0.0,0,Nacoes Shopping,NS,ALC - planet games,REACH
2025-08-07 00:00:00,1839172523773954,9205,0.0,0,1,0,2.03,0,0.0,0.0,6,8,0,0.0,18.68,0.0,0,Nacoes Shopping,NS,ALC - Conteúdos  de Julho/Ago ,REACH
2025-07-23 00:00:00,1837823875988513,5586,0.0,0,0,0,2.05,0,0.0,0.0,11,4,0,0.0,11.44,0.0,0,Nacoes Shopping,NS,ALC -  tendência athleisure ,REACH
2025-07-27 00:00:00,1837825955991570,547,0.0,0,1,0,10.2,0,0.0,0.0,0,4,0,0.0,5.58,0.0,0,Nacoes Shopping,NS,Interação com a comunidade - Festa junina pet,ENGAGEMENT
2025-07-30 00:00:00,1836365112269874,4143,0.0,0,3,0,2.13,0,0.0,0.0,9,5,0,0.0,8.82,0.0,0,Nacoes Shopping,NS,ALC - planet games,REACH
2025-07-22 00:00:00,1837825011433617,5735,0.0,0,0,0,2.13,0,0.0,0.0,8,2,0,0.0,12.21,0.0,0,Nacoes Shopping,NS,Alcance - Copo smurf ,REACH
2025-08-05 00:00:00,1839171851594785,8690,0.0,1,1,0,2.05,0,0.0,0.0,28,15,0,0.0,17.85,0.0,6,Nacoes Shopping,NS,Alcance - Copo Stitch ,REACH
2025-08-14 00:00:00,1839172523773954,9156,0.0,0,2,0,1.9,0,0.0,0.0,12,6,0,0.0,17.41,0.0,0,Nacoes Shopping,NS,ALC - Conteúdos  de Julho/Ago ,REACH
