shopping,shopping_sigla,grupo_anuncio,keyword,match_type,quality_score,data,impressoes,cliques,ctr,cpc_medio,custo,conversoes,valor_conversoes
GERAL,GERAL,Grupo de anúncios 1,liquidação de natal,BROAD,,2025-12-23,3,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping em promoção,BROAD,,2025-12-23,12,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,loja norte shopping,BROAD,,2025-12-23,22,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2025-12-23,31,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas com promoção,BROAD,,2025-12-24,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,liquidação de natal,BROAD,,2025-12-24,5,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2025-12-24,48,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping em promoção,BROAD,,2025-12-24,18,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,ofertas roupas,BROAD,,2025-12-24,50,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping promocao,BROAD,,2025-12-24,11,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2025-12-24,18,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,roupas promoção,BROAD,,2025-12-25,4,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2025-12-25,8,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção norte shopping,BROAD,9.0,2025-12-25,3,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas com promoção,BROAD,,2025-12-25,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,liquidação de natal,BROAD,,2025-12-25,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2025-12-25,27,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2025-12-25,7,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção norte shopping,BROAD,9.0,2025-12-26,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,ofertas roupas,BROAD,,2025-12-26,32,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping no natal,BROAD,,2025-12-26,3,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,loja norte shopping,BROAD,,2025-12-26,13,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2025-12-26,42,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,roupas promoção,BROAD,,2025-12-27,7,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2025-12-27,26,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,liquidação de natal,BROAD,,2025-12-27,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2025-12-27,46,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,ofertas roupas,BROAD,,2025-12-27,14,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping promocao,BROAD,,2025-12-27,5,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping no natal,BROAD,,2025-12-27,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,roupas promoção,BROAD,,2025-12-28,5,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas com promoção,BROAD,,2025-12-28,7,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,liquidação de natal,BROAD,,2025-12-28,3,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,ofertas roupas,BROAD,,2025-12-28,20,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping promocao,BROAD,,2025-12-28,11,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,liquidação de natal,BROAD,,2025-12-29,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping promocao,BROAD,,2025-12-29,7,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping no natal,BROAD,,2025-12-29,6,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,loja norte shopping,BROAD,,2025-12-29,6,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas com promoção,BROAD,,2025-12-30,12,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,ofertas roupas,BROAD,,2025-12-30,20,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas com promoção,BROAD,,2025-12-31,7,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,liquidação de natal,BROAD,,2025-12-31,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,ofertas roupas,BROAD,,2025-12-31,18,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping no natal,BROAD,,2025-12-31,7,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,roupas promoção,BROAD,,2026-01-01,6,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2026-01-01,15,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas com promoção,BROAD,,2026-01-01,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2026-01-01,40,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,ofertas roupas,BROAD,,2026-01-01,9,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping no natal,BROAD,,2026-01-01,9,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2026-01-01,17,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,norte shopping,BROAD,8.0,2026-01-02,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,roupas promoção,BROAD,,2026-01-02,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,norte shopping,BROAD,8.0,2026-01-03,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2026-01-03,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2026-01-03,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping em promoção,BROAD,,2026-01-03,5,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping blumenau,BROAD,7.0,2026-01-03,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,roupas promoção,BROAD,,2026-01-06,6,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção norte shopping,BROAD,9.0,2026-01-06,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas com promoção,BROAD,,2026-01-06,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção em shopping,BROAD,,2026-01-06,11,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,loja norte shopping,BROAD,,2026-01-06,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2026-01-06,13,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,roupas promoção,BROAD,,2026-01-07,8,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2026-01-07,15,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção norte shopping,BROAD,9.0,2026-01-07,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas com promoção,BROAD,,2026-01-07,3,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,ofertas roupas,BROAD,,2026-01-07,9,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção em shopping,BROAD,,2026-01-07,3,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,roupas promoção,BROAD,,2026-01-08,4,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2026-01-08,6,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção norte shopping,BROAD,9.0,2026-01-08,3,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas com promoção,BROAD,,2026-01-08,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2026-01-08,28,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,ofertas roupas,BROAD,,2026-01-08,9,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping no natal,BROAD,,2026-01-08,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção de shopping,BROAD,,2026-01-08,12,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,loja norte shopping,BROAD,,2026-01-08,6,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2026-01-08,35,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção de roupas femininas,BROAD,,2026-01-09,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,liquidação de natal,BROAD,,2026-01-09,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,ofertas roupas,BROAD,,2026-01-09,13,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção em shopping,BROAD,,2026-01-09,3,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas com promoção,BROAD,,2026-01-10,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping no natal,BROAD,,2026-01-10,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,loja norte shopping,BROAD,,2026-01-10,5,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2026-01-10,31,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção norte shopping,BROAD,9.0,2026-01-11,8,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas com promoção,BROAD,,2026-01-11,6,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,liquidação de natal,BROAD,,2026-01-11,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,ofertas roupas,BROAD,,2026-01-11,19,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping promocao,BROAD,,2026-01-11,8,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção de shopping,BROAD,,2026-01-11,12,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping promocao,BROAD,,2025-12-08,15,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,telefone Nações shopping,BROAD,6.0,2025-12-08,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do Nações shopping,BROAD,3.0,2025-12-08,18,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção Nações shopping,BROAD,,2025-12-08,6,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,roupas promoção,BROAD,,2025-12-09,8,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2025-12-09,11,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2025-12-09,4,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção em shopping,BROAD,,2025-12-09,15,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,telefone Nações shopping,BROAD,6.0,2025-12-09,3,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção Nações shopping,BROAD,,2025-12-09,4,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,roupas promoção,BROAD,,2025-12-10,4,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2025-12-10,9,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas promoção,BROAD,,2025-12-10,7,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2025-12-10,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,telefone Nações shopping,BROAD,6.0,2025-12-10,4,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do Nações shopping,BROAD,3.0,2025-12-10,20,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção Nações shopping,BROAD,,2025-12-10,5,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,roupas promoção,BROAD,,2025-12-11,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2025-12-11,7,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas promoção,BROAD,,2025-12-11,17,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2025-12-11,10,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2025-12-11,3,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,telefone Nações shopping,BROAD,6.0,2025-12-11,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do Nações shopping,BROAD,3.0,2025-12-11,29,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção Nações shopping,BROAD,,2025-12-11,4,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas promoção,BROAD,,2025-12-12,19,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção em shopping,BROAD,,2025-12-12,5,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,natal Nações shopping,BROAD,,2025-12-12,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do Nações shopping,BROAD,3.0,2025-12-12,10,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção Nações shopping,BROAD,,2025-12-12,5,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2025-12-13,14,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2025-12-13,4,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2025-12-13,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,telefone Nações shopping,BROAD,6.0,2025-12-13,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do Nações shopping,BROAD,3.0,2025-12-13,12,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção Nações shopping,BROAD,,2025-12-13,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,roupas promoção,BROAD,,2025-12-14,4,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2025-12-14,6,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2025-12-14,5,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2025-12-14,7,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do Nações shopping,BROAD,3.0,2025-12-14,15,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,desconto natal shopping,BROAD,,2025-12-14,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção Nações shopping,BROAD,,2025-12-14,9,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,roupas promoção,BROAD,,2025-12-15,6,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2025-12-15,9,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2025-12-15,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção em shopping,BROAD,,2025-12-15,8,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2025-12-15,18,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,telefone Nações shopping,BROAD,6.0,2025-12-15,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do Nações shopping,BROAD,3.0,2025-12-15,8,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,ofertas de natal shopping,BROAD,,2025-12-15,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção Nações shopping,BROAD,,2025-12-15,3,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,roupas promoção,BROAD,,2025-12-16,7,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas promoção,BROAD,,2025-12-16,12,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2025-12-16,6,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping promocao,BROAD,,2025-12-16,13,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,telefone Nações shopping,BROAD,6.0,2025-12-16,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do Nações shopping,BROAD,3.0,2025-12-16,9,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2025-12-17,8,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas com promoção,BROAD,,2025-12-17,6,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas promoção,BROAD,,2025-12-17,8,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2025-12-17,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping promocao,BROAD,,2025-12-17,5,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,telefone Nações shopping,BROAD,6.0,2025-12-17,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do Nações shopping,BROAD,3.0,2025-12-17,14,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção Nações shopping,BROAD,,2025-12-17,4,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas promoção,BROAD,,2025-12-18,7,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2025-12-18,4,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping promocao,BROAD,,2025-12-18,5,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção em shopping,BROAD,,2025-12-18,7,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2025-12-18,8,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do Nações shopping,BROAD,3.0,2025-12-18,15,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção Nações shopping,BROAD,,2025-12-18,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,roupas promoção,BROAD,,2025-12-19,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas promoção,BROAD,,2025-12-19,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2025-12-19,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção em shopping,BROAD,,2025-12-19,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas Nações shopping,BROAD,3.0,2025-12-19,9,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do Nações shopping,BROAD,3.0,2025-12-19,9,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção Nações shopping,BROAD,,2025-12-19,6,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promocao natal,BROAD,,2025-12-20,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,roupas promoção,BROAD,,2025-12-20,3,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas promoção,BROAD,,2025-12-20,4,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2025-12-20,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção em shopping,BROAD,,2025-12-20,3,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2025-12-20,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,telefone Nações shopping,BROAD,6.0,2025-12-20,3,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas Nações shopping,BROAD,3.0,2025-12-20,15,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do Nações shopping,BROAD,3.0,2025-12-20,8,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,Nações shopping telefone,BROAD,7.0,2025-12-20,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção Nações shopping,BROAD,,2025-12-20,3,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,presentes de natal,BROAD,,2025-12-21,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2025-12-21,12,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas promoção,BROAD,,2025-12-21,5,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2025-12-21,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção em shopping,BROAD,,2025-12-21,5,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2025-12-21,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas Nações shopping,BROAD,3.0,2025-12-21,17,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do Nações shopping,BROAD,3.0,2025-12-21,28,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção Nações shopping,BROAD,,2025-12-21,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2025-12-22,7,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas com promoção,BROAD,,2025-12-22,17,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas promoção,BROAD,,2025-12-22,4,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2025-12-22,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping promocao,BROAD,,2025-12-22,9,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção em shopping,BROAD,,2025-12-22,3,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2025-12-22,3,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,telefone Nações shopping,BROAD,6.0,2025-12-22,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas Nações shopping,BROAD,3.0,2025-12-22,21,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do Nações shopping,BROAD,3.0,2025-12-22,20,0,0.0,0.0,0.0,0.0,0.0
