shopping,shopping_sigla,campanha_id,campanha,status,tipo_canal,estrategia_lance,data,impressoes,cliques,ctr,cpc_medio,custo,conversoes,valor_conversoes,cpa,impression_share,view_through_conv,todas_conversoes,valor_todas_conversoes,interacoes,taxa_interacao
GERAL,GERAL,23346380136,[ALC - NARBONA - CS],PAUSED,VIDEO,TARGET_CPM,2026-01-14,8409,12,0.0014270424545130217,1.67180025,20.061603,4.0,0.0,5.01540075,0.0,0,5.0,0.0,967,0.114995837792841
GERAL,GERAL,23358551260,[SEARCH - NARBONA - JANTAR -CS],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2026-01-14,347,31,0.0893371757925072,0.793644,24.602964,24.0,0.0,1.0251235,0.15328467153284672,0,69.0,0.0,31,0.0893371757925072
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PAUSED,PERFORMANCE_MAX,MAXIMIZE_CONVERSIONS,2026-01-14,1457,21,0.014413177762525738,0.9449597619047619,19.844155,44.0,0.0,0.45100352272727273,0.0,23,73.0,0.0,102,0.07000686341798215
GERAL,GERAL,23436243822,[GEN - LIQUIDA - CS],ENABLED,DEMAND_GEN,TARGET_CPA,2026-01-14,42619,1639,0.038457026208967834,0.05260721354484442,86.223223,39.0,0.0,2.210851871794872,0.0,0,47.0,1.0,1639,0.038457026208967834
GERAL,GERAL,23436837537,[GEN - LIQUIDA -  GS],ENABLED,DEMAND_GEN,TARGET_CPA,2026-01-14,45815,1509,0.032936811088071595,0.05797745791915176,87.487984,46.0,1.0,1.901912695652174,0.0,0,66.0,1.0,1509,0.032936811088071595
GERAL,GERAL,23441940872,[GEN - LIQUIDA -  NS],ENABLED,DEMAND_GEN,TARGET_CPA,2026-01-14,40175,1461,0.036365899191039205,0.05987950444900753,87.483956,60.0,0.0,1.4580659333333335,0.0,0,65.0,0.0,1461,0.036365899191039205
GERAL,GERAL,23442042704,[GEN - LIQUIDA -  NK],ENABLED,DEMAND_GEN,TARGET_CPA,2026-01-14,37486,1428,0.03809422184282132,0.06145467787114846,87.75728,122.0,0.0,0.7193219672131147,0.0,0,124.0,0.0,1428,0.03809422184282132
GERAL,GERAL,23444517299,[PMAX - SMART ZOO - NS],PAUSED,PERFORMANCE_MAX,MAXIMIZE_CONVERSIONS,2026-01-14,34419,4,0.00011621488131555246,15.62293175,62.491727,565.0,0.0,0.11060482654867257,0.0,0,573.0,1.0,32328,0.9392486707922949
GERAL,GERAL,23445750691,[GEN - LIQUIDA - BS],ENABLED,DEMAND_GEN,TARGET_CPA,2026-01-14,35496,1402,0.039497408158665766,0.06151758844507846,86.247659,75.0,0.0,1.1499687866666666,0.0,0,84.0,0.0,1402,0.039497408158665766
GERAL,GERAL,23446486066,[GEN - LIQUIDA -  NR],ENABLED,DEMAND_GEN,TARGET_CPA,2026-01-14,30840,1502,0.048702983138780805,0.058524259653794944,87.903438,106.0,0.0,0.8292777169811321,0.0,0,107.0,0.0,1502,0.048702983138780805
GERAL,GERAL,23447937096,[SEARCH - LIQUIDA - NR],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2026-01-14,143,17,0.11888111888111888,0.2764215294117647,4.699166,10.0,0.0,0.46991659999999996,0.1643835616438356,1,42.0,1.0,17,0.11888111888111888
GERAL,GERAL,23447957982,[SEARCH - LIQUIDA - NS],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2026-01-14,125,15,0.12,0.064,0.96,1.0,0.0,0.96,0.22522522522522523,1,23.0,0.0,15,0.12
GERAL,GERAL,23448028071,[SEARCH - LIQUIDA - CS],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2026-01-14,322,55,0.17080745341614906,0.10633789090909092,5.848584,19.0,0.0,0.3078202105263158,0.24242424242424243,2,84.0,0.0,55,0.17080745341614906
GERAL,GERAL,23448158154,[ALC - LIQUIDA - BS],ENABLED,VIDEO,TARGET_CPM,2026-01-14,7006,34,0.004852983157293748,1.0829851176470588,36.821494,8.0,0.0,4.60268675,0.0,11,8.0,0.0,785,0.11204681701398801
GERAL,GERAL,23448168192,[ALC - LIQUIDA - CS],ENABLED,VIDEO,TARGET_CPM,2026-01-14,13510,9,0.0006661732050333086,3.514311777777778,31.628806,6.0,0.0,5.271467666666667,0.0,4,6.0,0.0,977,0.07231680236861585
GERAL,GERAL,23448178071,[ALC - LIQUIDA - GS],ENABLED,VIDEO,TARGET_CPM,2026-01-14,11072,21,0.0018966763005780346,1.5034537142857143,31.572528,2.0,0.0,15.786264,0.0,5,2.0,0.0,539,0.04868135838150289
GERAL,GERAL,23448191175,[ALC - LIQUIDA - NK],ENABLED,VIDEO,TARGET_CPM,2026-01-14,10667,28,0.0026249179713133965,1.1300863214285715,31.642417,5.0,0.0,6.3284834000000005,0.0,5,5.0,0.0,583,0.054654542045561076
GERAL,GERAL,23448203943,[ALC - LIQUIDA - NR],ENABLED,VIDEO,TARGET_CPM,2026-01-14,10721,33,0.0030780710754593787,0.9594455151515151,31.661702,2.0,0.0,15.830851,0.0,0,2.0,0.0,1038,0.09681932655535865
GERAL,GERAL,23450784396,[ALC - ARENA SUPER GAMES - NK],PAUSED,VIDEO,TARGET_CPM,2026-01-14,16826,26,0.0015452276239153692,1.5548793846153846,40.426864,20.0,0.0,2.0213432,0.0,0,34.0,5.0,5079,0.30185427314869845
GERAL,GERAL,23452928306,[SEARCH - LIQUIDA - NK],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2026-01-14,151,9,0.059602649006622516,0.19761688888888887,1.778552,3.0,0.0,0.5928506666666666,0.13392857142857142,4,11.0,0.0,9,0.059602649006622516
GERAL,GERAL,23453223284,[ALC - LIQUIDA - NS],ENABLED,VIDEO,TARGET_CPM,2026-01-14,10437,31,0.0029702021653731916,1.0211962903225806,31.657085,1.0,0.0,31.657085,0.0,4,1.0,0.0,528,0.05058924978442081
GERAL,GERAL,23457534670,[SEARCH - LIQUIDA - BS],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2026-01-14,712,58,0.08146067415730338,0.2677662413793103,15.530442,12.0,0.0,1.2942035,0.21716514954486346,13,123.0,0.0,58,0.08146067415730338
GERAL,GERAL,23457593425,[SEARCH - LIQUIDA - GS],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2026-01-14,142,24,0.16901408450704225,0.085291125,2.046987,6.833334,0.0,0.2995590439454591,0.19014084507042253,1,19.833334,0.0,24,0.16901408450704225
GERAL,GERAL,19864983969,[SEARCH - AJFANS - BS],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2026-01-13,1866,397,0.2127545551982851,0.05180458690176322,20.566421,369.641668,1.0,0.05563880585021059,0.3115141955835962,0,624.641668,1.0,397,0.2127545551982851
GERAL,GERAL,19897114487,[SEARCH - AJFANS - NK],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2026-01-13,886,280,0.3160270880361174,0.07257431428571429,20.320808,228.916667,2.0,0.08876945600470412,0.16184251478369124,0,301.916667,2.0,280,0.3160270880361174
GERAL,GERAL,19897741874,[SEARCH - AJFANS - NS],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2026-01-13,2946,1221,0.41446028513238287,0.01947342588042588,23.777053,558.32482,3.0,0.04258641591466415,0.5714285714285714,0,603.32482,3.0,1221,0.41446028513238287
GERAL,GERAL,21623191643,[SEARCH - AJFANS - GS],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2026-01-13,1263,363,0.28741092636579574,0.056182782369146006,20.39435,295.75827,2.0,0.06895614448921411,0.22653534183082272,0,482.75827,2.0,363,0.28741092636579574
GERAL,GERAL,21623213450,[SEARCH - AJFANS - NR],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2026-01-13,316,64,0.20253164556962025,0.322562640625,20.644009,68.409091,0.0,0.3017728886355177,0.0999,0,142.409091,0.0,64,0.20253164556962025
GERAL,GERAL,21690592680,[SEARCH - AJFANS - CS],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2026-01-13,2734,917,0.3354059985369422,0.022057801526717557,20.227004,606.800757,2.0,0.03333384767019992,0.356272219400711,0,725.300757,2.0,917,0.3354059985369422
GERAL,GERAL,21741027756,[APP INSTAL - GS],PAUSED,MULTI_CHANNEL,MAXIMIZE_CONVERSIONS,2026-01-13,672,47,0.06994047619047619,0.4097489787234042,19.258202,21.0,0.0,0.9170572380952381,0.0,0,57.0,4.0,90,0.13392857142857142
GERAL,GERAL,21741076989,[APP INSTAL - NK],PAUSED,MULTI_CHANNEL,MAXIMIZE_CONVERSIONS,2026-01-13,222,23,0.1036036036036036,0.7953528695652174,18.293116,10.0,0.0,1.8293116,0.0,0,36.0,3.0,25,0.11261261261261261
GERAL,GERAL,21741092154,[APP INSTAL - NS],PAUSED,MULTI_CHANNEL,MAXIMIZE_CONVERSIONS,2026-01-13,612,59,0.09640522875816994,0.3285329491525424,19.383444,19.0,0.0,1.0201812631578948,0.0,0,70.0,7.0,86,0.14052287581699346
GERAL,GERAL,21747173498,[APP INSTAL - CS],PAUSED,MULTI_CHANNEL,MAXIMIZE_CONVERSIONS,2026-01-13,631,55,0.08716323296354993,0.31982761818181815,17.590519,25.0,0.0,0.70362076,0.0,1,79.0,8.0,71,0.11251980982567353
GERAL,GERAL,21750784471,[APP INSTAL - UNIFICADA],PAUSED,MULTI_CHANNEL,MAXIMIZE_CONVERSIONS,2026-01-13,959,78,0.08133472367049009,0.29546373076923077,23.046171,25.0,0.0,0.92184684,0.0,1,81.0,11.0,93,0.09697601668404589
GERAL,GERAL,21751147342,[APP INSTAL - NR],PAUSED,MULTI_CHANNEL,MAXIMIZE_CONVERSIONS,2026-01-13,1394,158,0.1133428981348637,0.25630331012658225,40.495923,58.0,0.0,0.6982055689655172,0.0,4,184.0,18.0,192,0.13773314203730272
GERAL,GERAL,23346380136,[ALC - NARBONA - CS],PAUSED,VIDEO,TARGET_CPM,2026-01-13,9257,11,0.00118828994274603,1.8330990909090907,20.16409,8.0,0.0,2.52051125,0.0,0,8.0,0.0,1015,0.10964675380792914
GERAL,GERAL,23358551260,[SEARCH - NARBONA - JANTAR -CS],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2026-01-13,692,61,0.08815028901734104,0.8816279344262296,53.779304,72.5,0.0,0.7417835034482758,0.23772102161100198,2,140.5,0.0,61,0.08815028901734104
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PAUSED,PERFORMANCE_MAX,MAXIMIZE_CONVERSIONS,2026-01-13,570,61,0.10701754385964912,0.4688895573770492,28.602263,64.0,0.0,0.446910359375,0.0,1,151.0,0.0,139,0.24385964912280703
GERAL,GERAL,23436243822,[GEN - LIQUIDA - CS],ENABLED,DEMAND_GEN,TARGET_CPA,2026-01-13,43064,1612,0.037432658368939255,0.05352647146401985,86.284672,40.0,1.0,2.1571168,0.0,0,43.0,1.0,1612,0.037432658368939255
GERAL,GERAL,23436837537,[GEN - LIQUIDA -  GS],ENABLED,DEMAND_GEN,TARGET_CPA,2026-01-13,44229,1577,0.03565533925704854,0.05550943119847812,87.538373,46.0,0.0,1.903008108695652,0.0,0,124.0,0.0,1577,0.03565533925704854
GERAL,GERAL,23441940872,[GEN - LIQUIDA -  NS],ENABLED,DEMAND_GEN,TARGET_CPA,2026-01-13,40027,1531,0.03824918180228346,0.057152193337687784,87.500008,77.0,0.0,1.1363637402597402,0.0,0,88.0,1.0,1531,0.03824918180228346
GERAL,GERAL,23442042704,[GEN - LIQUIDA -  NK],ENABLED,DEMAND_GEN,TARGET_CPA,2026-01-13,36977,1389,0.03756389106742029,0.06334421598272139,87.985116,129.0,2.0,0.6820551627906977,0.0,0,145.0,2.0,1389,0.03756389106742029
GERAL,GERAL,23444517299,[PMAX - SMART ZOO - NS],PAUSED,PERFORMANCE_MAX,MAXIMIZE_CONVERSIONS,2026-01-13,32816,3,9.141882008776207e-05,19.98740766666667,59.962223,686.0,0.0,0.08740848833819241,0.0,0,686.0,0.0,30807,0.9387798634812287
GERAL,GERAL,23445750691,[GEN - LIQUIDA - BS],ENABLED,DEMAND_GEN,TARGET_CPA,2026-01-13,35601,1354,0.0380326395325974,0.06369192614475627,86.238868,85.0,1.0,1.0145749176470589,0.0,0,99.0,1.0,1354,0.0380326395325974
GERAL,GERAL,23446486066,[GEN - LIQUIDA -  NR],ENABLED,DEMAND_GEN,TARGET_CPA,2026-01-13,31454,1425,0.04530425383099129,0.06163442035087719,87.829049,102.0,0.0,0.8610691078431373,0.0,1,130.0,0.0,1425,0.04530425383099129
GERAL,GERAL,23447937096,[SEARCH - LIQUIDA - NR],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2026-01-13,304,29,0.09539473684210527,0.13761710344827585,3.990896,11.333334,0.0,0.35213786163894933,0.32666666666666666,6,102.333334,0.0,29,0.09539473684210527
GERAL,GERAL,23447957982,[SEARCH - LIQUIDA - NS],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2026-01-13,300,38,0.12666666666666668,0.09302502631578947,3.534951,12.696969,0.0,0.2784090439222148,0.2527881040892193,14,21.696969,0.0,38,0.12666666666666668
GERAL,GERAL,23448028071,[SEARCH - LIQUIDA - CS],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2026-01-13,1387,249,0.1795241528478731,0.13332484337349398,33.197886,67.685185,0.0,0.49047492446094365,0.38031319910514544,8,343.685185,1.0,249,0.1795241528478731
GERAL,GERAL,23448158154,[ALC - LIQUIDA - BS],ENABLED,VIDEO,TARGET_CPM,2026-01-13,2297,6,0.00261210274270788,2.731062,16.386372,4.0,0.0,4.096593,0.0,2,4.0,0.0,265,0.11536787113626469
GERAL,GERAL,23448168192,[ALC - LIQUIDA - CS],ENABLED,VIDEO,TARGET_CPM,2026-01-13,12552,10,0.0007966857871255577,3.1671136,31.671136,4.0,0.0,7.917784,0.0,2,9.0,1.0,544,0.043339706819630335
GERAL,GERAL,23448178071,[ALC - LIQUIDA - GS],ENABLED,VIDEO,TARGET_CPM,2026-01-13,13785,4,0.0002901704751541531,7.92963125,31.718525,4.0,0.0,7.92963125,0.0,4,6.0,2.0,720,0.05223068552774755
GERAL,GERAL,23448191175,[ALC - LIQUIDA - NK],ENABLED,VIDEO,TARGET_CPM,2026-01-13,12471,10,0.0008018603159329645,3.1790636,31.790636,9.0,0.0,3.532292888888889,0.0,3,9.0,0.0,592,0.0474701307032315
GERAL,GERAL,23448203943,[ALC - LIQUIDA - NR],ENABLED,VIDEO,TARGET_CPM,2026-01-13,12527,17,0.001357068731539874,1.868323294117647,31.761496,9.0,0.0,3.529055111111111,0.0,0,11.0,0.0,1242,0.09914584497485432
GERAL,GERAL,23450784396,[ALC - ARENA SUPER GAMES - NK],PAUSED,VIDEO,TARGET_CPM,2026-01-13,11125,39,0.00350561797752809,1.0620341794871795,41.419333,19.0,0.0,2.1799648947368424,0.0,0,24.0,2.0,2008,0.18049438202247192
GERAL,GERAL,23452928306,[SEARCH - LIQUIDA - NK],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2026-01-13,206,20,0.0970873786407767,0.12974695,2.594939,3.833334,0.0,0.6769404909668711,0.1650485436893204,2,34.833334,0.0,20,0.0970873786407767
GERAL,GERAL,23453223284,[ALC - LIQUIDA - NS],ENABLED,VIDEO,TARGET_CPM,2026-01-13,12459,21,0.0016855285335901757,1.510181619047619,31.713814,4.0,0.0,7.9284535,0.0,3,4.0,0.0,691,0.055461915081467215
GERAL,GERAL,23457534670,[SEARCH - LIQUIDA - BS],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2026-01-13,1275,122,0.09568627450980392,0.17415818032786884,21.247298,55.333333,0.0,0.3839873155661886,0.2731517509727626,28,357.333333,0.0,122,0.09568627450980392
GERAL,GERAL,23457593425,[SEARCH - LIQUIDA - GS],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2026-01-13,304,40,0.13157894736842105,0.0588911,2.355644,17.833333,0.0,0.13209218938490072,0.2425249169435216,11,48.833333,0.0,40,0.13157894736842105
GERAL,GERAL,19864983969,[SEARCH - AJFANS - BS],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2026-01-12,1581,422,0.26691967109424414,0.04928602606635071,20.798703,349.891628,1.0,0.05944327138916281,0.32370203160270883,0,663.891628,1.0,422,0.26691967109424414
GERAL,GERAL,19897114487,[SEARCH - AJFANS - NK],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2026-01-12,857,307,0.35822637106184363,0.06812906188925082,20.915622,289.724985,4.0,0.07219129547974606,0.15981894150417827,0,412.724985,4.0,307,0.35822637106184363
GERAL,GERAL,19897741874,[SEARCH - AJFANS - NS],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2026-01-12,1742,806,0.4626865671641791,0.016381398263027296,13.203407,358.541253,2.0,0.036825349634174456,0.512751677852349,0,379.543631,2.0,806,0.4626865671641791
GERAL,GERAL,21623191643,[SEARCH - AJFANS - GS],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2026-01-12,1171,317,0.2707087959009394,0.06565095268138801,20.811352,208.833333,2.0,0.09965531699865172,0.22838214783821478,0,312.833333,2.0,317,0.2707087959009394
GERAL,GERAL,21623213450,[SEARCH - AJFANS - NR],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2026-01-12,486,88,0.18106995884773663,0.23686506818181818,20.844126,94.240133,3.0,0.22118099090543517,0.1325503355704698,0,160.240133,3.0,88,0.18106995884773663
GERAL,GERAL,21690592680,[SEARCH - AJFANS - CS],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2026-01-12,2831,973,0.34369480748851994,0.02150151798561151,20.920977,615.750004,4.0,0.0339764139083952,0.40080321285140563,5,1028.750004,4.0,973,0.34369480748851994
GERAL,GERAL,21741027756,[APP INSTAL - GS],PAUSED,MULTI_CHANNEL,MAXIMIZE_CONVERSIONS,2026-01-12,854,61,0.07142857142857142,0.3471833278688525,21.178183,22.0,0.0,0.9626446818181817,0.0,2,68.0,7.0,122,0.14285714285714285
GERAL,GERAL,21741076989,[APP INSTAL - NK],PAUSED,MULTI_CHANNEL,MAXIMIZE_CONVERSIONS,2026-01-12,585,57,0.09743589743589744,0.37568550877192985,21.414074,26.0,0.0,0.8236182307692308,0.0,0,105.0,11.0,62,0.10598290598290598
GERAL,GERAL,21741092154,[APP INSTAL - NS],PAUSED,MULTI_CHANNEL,MAXIMIZE_CONVERSIONS,2026-01-12,633,45,0.07109004739336493,0.4398592888888889,19.793668,16.0,0.0,1.23710425,0.0,1,32.0,0.0,63,0.0995260663507109
GERAL,GERAL,21747173498,[APP INSTAL - CS],PAUSED,MULTI_CHANNEL,MAXIMIZE_CONVERSIONS,2026-01-12,815,69,0.08466257668711656,0.30316571014492755,20.918434,28.0,0.0,0.7470869285714286,0.0,2,120.0,11.0,108,0.1325153374233129
GERAL,GERAL,21750784471,[APP INSTAL - UNIFICADA],PAUSED,MULTI_CHANNEL,MAXIMIZE_CONVERSIONS,2026-01-12,869,73,0.08400460299194476,0.33032010958904107,24.113368,29.0,0.0,0.8314954482758621,0.0,0,99.0,14.0,92,0.10586881472957423
GERAL,GERAL,21751147342,[APP INSTAL - NR],PAUSED,MULTI_CHANNEL,MAXIMIZE_CONVERSIONS,2026-01-12,1408,127,0.09019886363636363,0.3571119527559055,45.353218,44.0,0.0,1.0307549545454546,0.0,1,127.0,12.0,184,0.13068181818181818
GERAL,GERAL,23346380136,[ALC - NARBONA - CS],PAUSED,VIDEO,TARGET_CPM,2026-01-12,8865,9,0.0010152284263959391,2.241480777777778,20.173327,4.0,0.0,5.04333175,0.0,0,4.0,0.0,900,0.10152284263959391
GERAL,GERAL,23358551260,[SEARCH - NARBONA - JANTAR -CS],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2026-01-12,1311,70,0.05339435545385202,0.6635359000000001,46.447513,59.5,0.0,0.7806304705882353,0.1414048059149723,5,78.5,0.0,70,0.05339435545385202
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PAUSED,PERFORMANCE_MAX,MAXIMIZE_CONVERSIONS,2026-01-12,848,68,0.08018867924528301,0.39108576470588235,26.593832,79.0,0.0,0.3366307848101266,0.0,8,217.0,0.0,146,0.1721698113207547
GERAL,GERAL,23374069830,[ALC - NATAL 25 - NK] #TV,PAUSED,VIDEO,TARGET_CPM,2026-01-12,1253,2,0.0015961691939345571,1.1272265,2.254453,2.0,0.0,1.1272265,0.0,0,2.0,0.0,185,0.14764565043894654
GERAL,GERAL,23374075092,[ALC - NATAL 25 - NS] #TV,PAUSED,VIDEO,TARGET_CPM,2026-01-12,1783,1,0.0005608524957936063,2.579149,2.579149,2.0,0.0,1.2895745,0.0,0,2.0,0.0,145,0.08132361189007291
GERAL,GERAL,23378900783,[ALC - NATAL 25 - NR] #TV,PAUSED,VIDEO,TARGET_CPM,2026-01-12,1409,0,0.0,0.0,2.4944,3.0,0.0,0.8314666666666666,0.0,0,3.0,0.0,242,0.1717530163236338
GERAL,GERAL,23378921756,[ALC - NATAL 25 - BS] #TV,PAUSED,VIDEO,TARGET_CPM,2026-01-12,1194,0,0.0,0.0,2.507643,1.0,0.0,2.507643,0.0,0,1.0,0.0,274,0.22948073701842547
GERAL,GERAL,23383165195,[ALC - NATAL 25 - GS] #TV,PAUSED,VIDEO,TARGET_CPM,2026-01-12,1415,1,0.0007067137809187279,2.564553,2.564553,0.0,0.0,0.0,0.0,0,0.0,0.0,246,0.17385159010600706
GERAL,GERAL,23383173829,[ALC - NATAL 25 - CS] #TV,PAUSED,VIDEO,TARGET_CPM,2026-01-12,1140,1,0.0008771929824561404,2.351255,2.351255,4.0,0.0,0.58781375,0.0,0,4.0,0.0,265,0.2324561403508772
GERAL,GERAL,23436243822,[GEN - LIQUIDA - CS],ENABLED,DEMAND_GEN,TARGET_CPA,2026-01-12,44640,1563,0.03501344086021505,0.05514532629558541,86.192145,32.0,1.0,2.69350453125,0.0,0,57.0,1.0,1569,0.03514784946236559
GERAL,GERAL,23436837537,[GEN - LIQUIDA -  GS],ENABLED,DEMAND_GEN,TARGET_CPA,2026-01-12,43310,1467,0.03387208496882937,0.05964773824130879,87.503232,40.0,0.0,2.1875807999999997,0.0,0,50.0,0.0,1494,0.03449549757561764
GERAL,GERAL,23441940872,[GEN - LIQUIDA -  NS],ENABLED,DEMAND_GEN,TARGET_CPA,2026-01-12,37773,1485,0.039313795568263046,0.05887411313131313,87.428058,66.0,0.0,1.3246675454545453,0.0,0,73.0,5.0,1716,0.045429274878881744
GERAL,GERAL,23442042704,[GEN - LIQUIDA -  NK],ENABLED,DEMAND_GEN,TARGET_CPA,2026-01-12,36385,1303,0.0358114607667995,0.06749096776669225,87.940731,96.0,2.0,0.91604928125,0.0,0,104.0,2.0,1326,0.03644358939123265
GERAL,GERAL,23444517299,[PMAX - SMART ZOO - NS],PAUSED,PERFORMANCE_MAX,MAXIMIZE_CONVERSIONS,2026-01-12,58307,25,0.0004287649853362375,5.58631932,139.657983,1015.0,0.0,0.13759407192118228,0.0,18,1066.0,0.0,53057,0.9099593530793901
GERAL,GERAL,23445750691,[GEN - LIQUIDA - BS],ENABLED,DEMAND_GEN,TARGET_CPA,2026-01-12,34615,1418,0.040964899609995664,0.06078106911142454,86.187556,90.0,0.0,0.9576395111111111,0.0,0,119.0,0.0,1536,0.04437382637584862
GERAL,GERAL,23446486066,[GEN - LIQUIDA -  NR],ENABLED,DEMAND_GEN,TARGET_CPA,2026-01-12,30787,1410,0.04579855133660311,0.06231074539007092,87.858151,105.0,1.0,0.8367442952380952,0.0,0,109.0,1.0,1700,0.05521811154058531
GERAL,GERAL,23447937096,[SEARCH - LIQUIDA - NR],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2026-01-12,32,7,0.21875,0.09142857142857143,0.64,4.0,0.0,0.16,0.1,2,13.0,0.0,7,0.21875
GERAL,GERAL,23447957982,[SEARCH - LIQUIDA - NS],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2026-01-12,14,4,0.2857142857142857,0.0670895,0.268358,0.0,0.0,0.0,0.0999,0,2.0,0.0,4,0.2857142857142857
GERAL,GERAL,23448028071,[SEARCH - LIQUIDA - CS],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2026-01-12,70,7,0.1,0.21857142857142858,1.53,2.0,0.0,0.765,0.13114754098360656,0,8.0,0.0,7,0.1
GERAL,GERAL,23448168192,[ALC - LIQUIDA - CS],ENABLED,VIDEO,TARGET_CPM,2026-01-12,3197,4,0.0012511729746637473,2.56065375,10.242615,0.0,0.0,0.0,0.0,1,0.0,0.0,195,0.06099468251485768
GERAL,GERAL,23448178071,[ALC - LIQUIDA - GS],ENABLED,VIDEO,TARGET_CPM,2026-01-12,2574,11,0.004273504273504274,0.9304443636363636,10.234888,3.0,0.0,3.4116293333333334,0.0,1,3.0,0.0,146,0.05672105672105672
GERAL,GERAL,23448191175,[ALC - LIQUIDA - NK],ENABLED,VIDEO,TARGET_CPM,2026-01-12,2867,19,0.006627136379490757,0.523149894736842,9.939848,2.0,0.0,4.969924,0.0,0,2.0,0.0,250,0.08719916288803628
GERAL,GERAL,23448203943,[ALC - LIQUIDA - NR],ENABLED,VIDEO,TARGET_CPM,2026-01-12,2382,10,0.0041981528127623844,1.0064674,10.064674,2.0,0.0,5.032337,0.0,0,2.0,0.0,218,0.09151973131821999
GERAL,GERAL,23452928306,[SEARCH - LIQUIDA - NK],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2026-01-12,83,12,0.14457831325301204,0.15793375,1.895205,3.09691,0.0,0.6119664439715717,0.20689655172413793,2,17.09691,0.0,12,0.14457831325301204
GERAL,GERAL,23453223284,[ALC - LIQUIDA - NS],ENABLED,VIDEO,TARGET_CPM,2026-01-12,2650,10,0.0037735849056603774,1.0033557,10.033557,2.0,0.0,5.0167785,0.0,0,2.0,0.0,159,0.06
GERAL,GERAL,23457534670,[SEARCH - LIQUIDA - BS],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2026-01-12,79,7,0.08860759493670886,0.21967185714285714,1.537703,2.0,0.0,0.7688515,0.12307692307692308,3,4.0,0.0,7,0.08860759493670886
GERAL,GERAL,23457593425,[SEARCH - LIQUIDA - GS],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2026-01-12,27,6,0.2222222222222222,0.15245783333333335,0.914747,2.0,0.0,0.4573735,0.11764705882352941,0,14.0,0.0,6,0.2222222222222222
GERAL,GERAL,21741027756,[APP INSTAL - GS],PAUSED,MULTI_CHANNEL,MAXIMIZE_CONVERSIONS,2026-01-11,899,83,0.09232480533926585,0.23421014457831324,19.439442,48.0,0.0,0.404988375,0.0,1,242.0,27.0,213,0.23692992213570635
GERAL,GERAL,21741076989,[APP INSTAL - NK],PAUSED,MULTI_CHANNEL,MAXIMIZE_CONVERSIONS,2026-01-11,555,68,0.12252252252252252,0.3103979411764706,21.10706,46.0,0.0,0.4588491304347826,0.0,2,194.0,23.0,78,0.14054054054054055
GERAL,GERAL,21741092154,[APP INSTAL - NS],PAUSED,MULTI_CHANNEL,MAXIMIZE_CONVERSIONS,2026-01-11,291,32,0.10996563573883161,0.66557121875,21.298279,11.0,0.0,1.9362071818181819,0.0,4,38.0,4.0,41,0.140893470790378
GERAL,GERAL,21747173498,[APP INSTAL - CS],PAUSED,MULTI_CHANNEL,MAXIMIZE_CONVERSIONS,2026-01-11,841,66,0.07847800237812129,0.30416333333333334,20.07478,27.0,0.0,0.7435103703703704,0.0,0,124.0,12.0,143,0.1700356718192628
GERAL,GERAL,21750784471,[APP INSTAL - UNIFICADA],PAUSED,MULTI_CHANNEL,MAXIMIZE_CONVERSIONS,2026-01-11,810,75,0.09259259259259259,0.35179794666666664,26.384846,37.0,0.0,0.713103945945946,0.0,1,136.0,20.0,99,0.12222222222222222
