shopping,shopping_sigla,campanha,audiencia,data,impressoes,cliques,custo,conversoes,valor_conversoes
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],1964009779173,2026-01-24,46,9,10.637085,5.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2306825954293,2026-01-24,12,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2307998249255,2026-01-24,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2447226908048,2026-01-24,31,3,3.09,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],45786871609,2026-01-25,89,12,0.67,11.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],47984196266,2026-01-25,20,8,0.55,6.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668099935,2026-01-25,30,7,0.93,7.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668101375,2026-01-25,104,27,1.844405,23.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668101495,2026-01-25,46,15,1.42,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668101615,2026-01-25,45,7,0.28,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668101735,2026-01-25,37,11,0.917628,9.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668102215,2026-01-25,20,3,0.23,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668102335,2026-01-25,49,8,0.87,7.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668102455,2026-01-25,71,12,1.303932,18.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668103415,2026-01-25,22,4,0.47,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668103535,2026-01-25,36,5,0.555941,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668103655,2026-01-25,52,14,1.49,9.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668103775,2026-01-25,43,7,0.543846,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668103895,2026-01-25,47,12,1.325297,8.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],55963842637,2026-01-25,19,5,0.384746,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],56923565457,2026-01-25,5,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],56923565577,2026-01-25,27,5,0.37,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],56923565697,2026-01-25,28,3,0.16,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],56923565817,2026-01-25,18,6,0.393678,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],56976469418,2026-01-25,92,17,1.013471,12.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],56976469538,2026-01-25,73,16,1.78255,12.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],59213574491,2026-01-25,9,2,0.13,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],63253024219,2026-01-25,8,1,0.12,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],63253025299,2026-01-25,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],75432192104,2026-01-25,24,8,0.422404,12.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],75957715300,2026-01-25,50,17,1.81,11.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],75957715540,2026-01-25,20,2,0.08,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],124892052055,2026-01-25,34,9,0.54,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],282636819801,2026-01-25,6,1,0.2,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],283403926058,2026-01-25,30,8,0.83,8.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],298229924760,2026-01-25,74,12,0.99,11.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],326804463039,2026-01-25,110,21,1.474433,6.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],326804463079,2026-01-25,46,9,0.85,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],334585072960,2026-01-25,73,12,0.647628,21.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],345904698375,2026-01-25,88,21,2.118508,20.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],345911565103,2026-01-25,99,18,1.517615,14.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],345911565263,2026-01-25,78,13,1.07,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],345911565303,2026-01-25,80,18,0.949888,11.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],369713565055,2026-01-25,4,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],369713565095,2026-01-25,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],369713566295,2026-01-25,11,1,0.03,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],374556130747,2026-01-25,25,3,0.237628,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],791139245467,2026-01-25,88,21,2.142289,13.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],919315162762,2026-01-25,3,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],958956277844,2026-01-25,38,8,0.487628,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],1964009779173,2026-01-25,7,3,0.32,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],1964009779373,2026-01-25,32,7,1.89,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],1965616527486,2026-01-25,12,1,0.18,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],1965616527566,2026-01-25,84,13,0.81648,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],2270416872147,2026-01-25,5,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],2366257488666,2026-01-25,196,34,2.252035,17.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],45786871609,2026-01-25,82,19,1.439945,11.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],47984196266,2026-01-25,17,5,0.38,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668102215,2026-01-25,14,6,0.179976,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668102335,2026-01-25,34,3,0.26,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668102455,2026-01-25,56,10,0.424212,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668103415,2026-01-25,23,6,0.49,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668103655,2026-01-25,47,13,0.788568,6.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668103775,2026-01-25,27,8,0.355624,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668103895,2026-01-25,33,7,0.436769,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],55963842637,2026-01-25,14,4,0.285469,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],56923565457,2026-01-25,4,1,0.07,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],56923565577,2026-01-25,13,2,0.17,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],56923565697,2026-01-25,29,7,0.286825,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],56923565817,2026-01-25,10,2,0.194541,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],124892052055,2026-01-25,29,6,0.31033,19.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],199868170875,2026-01-25,4,2,0.4,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],298229924760,2026-01-25,63,19,0.949098,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],326804463039,2026-01-25,92,35,2.07,16.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],374556130747,2026-01-25,25,11,0.571441,11.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],791139245467,2026-01-25,55,15,0.537628,14.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],919315162762,2026-01-25,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],958956277844,2026-01-25,25,2,0.07,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],1964009779173,2026-01-25,9,2,0.468086,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],1964009779373,2026-01-25,33,5,0.74,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],2366257488666,2026-01-25,353,112,10.95313,42.0,1.0
GERAL,GERAL,[SEARCH - AJFANS - NS],45786871609,2026-01-25,65,31,0.65,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],47984196266,2026-01-25,12,7,0.097628,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668101495,2026-01-25,24,14,0.385803,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668101615,2026-01-25,12,4,0.04,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668102215,2026-01-25,9,3,0.067628,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668102335,2026-01-25,17,8,0.12,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668102455,2026-01-25,48,23,0.437628,11.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668103415,2026-01-25,15,8,0.16,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668103655,2026-01-25,51,17,0.396201,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668103775,2026-01-25,16,9,0.187691,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668103895,2026-01-25,23,9,0.109888,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],55963842637,2026-01-25,9,6,0.09,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],56923565457,2026-01-25,6,3,0.03,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],56923565577,2026-01-25,6,2,0.07,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],56923565697,2026-01-25,19,9,0.127469,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],56923565817,2026-01-25,11,2,0.05,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],56976469418,2026-01-25,54,24,0.544957,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],56976469538,2026-01-25,23,7,0.115256,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],75957715300,2026-01-25,24,9,0.21,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],75957715540,2026-01-25,13,3,0.027628,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],124892052055,2026-01-25,23,12,0.208099,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],282636819801,2026-01-25,4,4,0.06,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],298229924760,2026-01-25,69,29,0.635256,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],326804463039,2026-01-25,67,31,0.693026,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],326804463079,2026-01-25,18,9,0.15,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],334585072960,2026-01-25,33,14,0.377516,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],345904698375,2026-01-25,39,16,0.309757,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],345911565103,2026-01-25,63,28,0.62,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],345911565263,2026-01-25,51,20,0.549998,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],369713565055,2026-01-25,5,1,0.009888,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],369713565095,2026-01-25,4,3,0.077628,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],369713566295,2026-01-25,4,2,0.05,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],374556130747,2026-01-25,20,6,0.089976,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],791139245467,2026-01-25,41,15,0.28,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],919315162762,2026-01-25,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],958956277844,2026-01-25,15,2,0.03,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],1086950275831,2026-01-25,140,68,1.407628,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],1964009779373,2026-01-25,24,11,0.674604,18.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],1965616527326,2026-01-25,178,103,2.83149,15.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],2062563601327,2026-01-25,56,29,0.437935,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],2270416872147,2026-01-25,5,2,0.08,12.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],2366257488666,2026-01-25,276,137,3.171848,6.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],45786871609,2026-01-25,111,45,0.94895,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],47984196266,2026-01-25,14,6,0.139699,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],51668101495,2026-01-25,50,23,0.59,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],51668101615,2026-01-25,34,18,0.35,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],51668102215,2026-01-25,16,5,0.059952,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],51668102335,2026-01-25,41,14,0.395268,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],51668102455,2026-01-25,77,27,0.471246,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],51668103415,2026-01-25,24,6,0.12,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],51668103655,2026-01-25,58,26,0.545256,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],51668103775,2026-01-25,40,13,0.48,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],51668103895,2026-01-25,38,16,0.397628,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],55963842637,2026-01-25,11,2,0.03,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],56923565457,2026-01-25,11,3,0.14,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],56923565577,2026-01-25,17,5,0.06,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],56923565697,2026-01-25,22,5,0.12,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],56923565817,2026-01-25,12,5,0.09,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],63253025299,2026-01-25,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],75957715300,2026-01-25,50,24,0.719888,14.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],124892052055,2026-01-25,36,11,0.25,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],199868170875,2026-01-25,1,1,0.04,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],282636819801,2026-01-25,5,2,0.027628,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],298229924760,2026-01-25,95,24,0.602224,8.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],326804463039,2026-01-25,118,44,0.772328,6.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],345904698375,2026-01-25,76,26,0.466091,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],345911565263,2026-01-25,86,21,0.676812,7.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],374556130747,2026-01-25,37,12,0.349888,6.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],791139245467,2026-01-25,73,20,0.362305,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],919315162762,2026-01-25,5,1,0.01,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],958956277844,2026-01-25,9,4,0.15,10.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],1086950275831,2026-01-25,93,37,0.887628,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],1964009779373,2026-01-25,22,10,0.99,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],1965616527726,2026-01-25,104,43,1.210433,13.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],2062563601327,2026-01-25,45,27,0.427628,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],2218890748310,2026-01-25,2,1,0.06678,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],2270416872147,2026-01-25,4,2,0.23,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],2330944976154,2026-01-25,80,36,0.923401,14.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],2366257488666,2026-01-25,179,65,2.1633,22.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],45786871609,2026-01-25,34,4,1.11,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],47984196266,2026-01-25,7,1,0.01,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668101375,2026-01-25,29,6,1.091292,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668101615,2026-01-25,12,4,0.94,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668102215,2026-01-25,12,1,0.01,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668102335,2026-01-25,20,2,0.45,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668102455,2026-01-25,28,11,2.267494,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668103415,2026-01-25,3,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668103655,2026-01-25,26,4,0.538904,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668103775,2026-01-25,18,1,0.69,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668103895,2026-01-25,19,2,0.82,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],55963842637,2026-01-25,7,2,0.58,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],56923565457,2026-01-25,5,1,0.287325,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],56923565577,2026-01-25,6,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],56923565697,2026-01-25,10,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],56923565817,2026-01-25,3,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],56976469418,2026-01-25,46,9,1.4,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],56976469538,2026-01-25,9,1,0.16,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],59213574491,2026-01-25,3,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],75957715300,2026-01-25,31,12,2.708906,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],75957715540,2026-01-25,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],124892052055,2026-01-25,21,3,1.23,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],199868170875,2026-01-25,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],298229924760,2026-01-25,38,7,2.63105,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],326804463039,2026-01-25,46,7,2.361055,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],326804463079,2026-01-25,18,1,0.37,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],334585072960,2026-01-25,29,1,0.43,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],345904698375,2026-01-25,34,5,2.05143,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],345911565103,2026-01-25,53,6,1.43,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],345911565263,2026-01-25,46,9,0.85,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],345911565303,2026-01-25,24,5,1.48,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],369713565055,2026-01-25,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],369713565095,2026-01-25,4,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],369713566295,2026-01-25,8,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],374556130747,2026-01-25,10,5,0.463669,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],791139245467,2026-01-25,26,4,1.037693,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],958956277844,2026-01-25,8,1,0.12,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],1086950275831,2026-01-25,62,9,1.95,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],1964009779373,2026-01-25,18,2,3.00967,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],1965616527286,2026-01-25,47,4,0.87,6.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],1965616527486,2026-01-25,14,2,0.315566,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],2062563601327,2026-01-25,38,7,1.938861,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],2218890748310,2026-01-25,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],2270416872147,2026-01-25,8,1,0.940799,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],2330944976114,2026-01-25,47,7,5.511596,4.0,1.0
GERAL,GERAL,[SEARCH - AJFANS - NR],2366257488666,2026-01-25,166,30,8.860092,13.0,1.0
GERAL,GERAL,[SEARCH - AJFANS - CS],45786871609,2026-01-25,178,49,0.76026,20.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],47984193746,2026-01-25,11,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],47984196266,2026-01-25,38,11,0.17,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],51239918202,2026-01-25,5,1,0.05,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],51668102455,2026-01-25,130,42,0.641887,8.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],51668103415,2026-01-25,54,17,0.277628,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],51668103655,2026-01-25,118,40,0.646359,7.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],51668103895,2026-01-25,79,24,0.437628,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],51668104015,2026-01-25,89,24,0.375144,7.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],51668104495,2026-01-25,77,25,0.45,6.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],53925721391,2026-01-25,183,58,0.918065,6.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],56923565457,2026-01-25,19,6,0.09,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],56923565577,2026-01-25,28,8,0.22,6.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],63253025299,2026-01-25,3,2,0.05,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],69776187145,2026-01-25,5,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],69812249207,2026-01-25,1,1,0.02,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],69903937945,2026-01-25,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],71107332891,2026-01-25,8,1,0.01,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],71231448750,2026-01-25,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],71231449590,2026-01-25,3,1,0.02,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],73240937376,2026-01-25,13,7,0.148756,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],75957715300,2026-01-25,128,37,0.622343,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],75957715540,2026-01-25,38,7,0.137488,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],92281256703,2026-01-25,12,3,0.09,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],103997905950,2026-01-25,130,40,0.617643,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],199868170875,2026-01-25,4,1,0.01,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],298229924760,2026-01-25,152,31,0.447628,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],326804463039,2026-01-25,203,58,0.842319,19.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],334585072040,2026-01-25,92,22,0.29,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],344031553889,2026-01-25,141,47,1.013723,12.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],791139245467,2026-01-25,116,40,0.573003,7.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],792196383962,2026-01-25,47,5,0.067628,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],1965616527766,2026-01-25,182,88,1.723674,12.0,1.0
GERAL,GERAL,[SEARCH - AJFANS - CS],1965616527966,2026-01-25,69,26,0.594661,8.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],1965616528006,2026-01-25,80,42,1.041959,31.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],2366257488666,2026-01-25,325,139,2.657461,28.0,1.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668100655,2026-01-25,82,4,3.06,1.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668101495,2026-01-25,69,3,3.48,2.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668103415,2026-01-25,27,1,0.7,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],298229924760,2026-01-25,174,11,8.808001,8.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],345904698375,2026-01-25,166,10,5.96,4.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],373127245340,2026-01-25,37,6,4.11842,1.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],1964009779173,2026-01-25,54,6,7.32,2.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2306825954293,2026-01-25,6,1,0.72,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2307998249255,2026-01-25,4,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2447226908048,2026-01-25,25,1,1.6,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],45786871609,2026-01-26,64,11,0.94,8.0,0.0
